geneID	Description	Pathway
100846141	phosphoglycerate mutase-like protein 4	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
100846462	dihydrolipoyllysine-residue acetyltransferase component 5 of pyruvate dehydrogenase complex, chloroplastic	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
100846583	pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta 1	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
100846734	L-lactate dehydrogenase B	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
100846809	aldo-keto reductase family 4 member C10	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
104584764	aldehyde dehydrogenase family 3 member H1	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
100821082	pyruvate dehydrogenase E1 component subunit alpha-2, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100821411	citrate synthase 4, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100821540	fumarate hydratase 1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100822821	malate dehydrogenase, cytoplasmic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100823154	dihydrolipoyl dehydrogenase 1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100823294	dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial isoform X4	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100823497	pyruvate dehydrogenase E1 component subunit beta-1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100823502	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100824660	dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100825328	dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100826755	dihydrolipoyl dehydrogenase 1, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100827441	pyruvate dehydrogenase E1 component subunit beta-4, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100828671	succinate dehydrogenase subunit 3-1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100829187	ATP-citrate synthase beta chain protein 1	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100829621	isocitrate dehydrogenase [NAD] regulatory subunit 1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100830020	dihydrolipoyllysine-residue acetyltransferase component 3 of pyruvate dehydrogenase complex, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100830109	dihydrolipoyl dehydrogenase, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100830661	phosphoenolpyruvate carboxykinase (ATP)	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100830979	dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100831380	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100831548	malate dehydrogenase 1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100832550	malate dehydrogenase 1, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100832576	malate dehydrogenase, glyoxysomal	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100835038	succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial isoform X3	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100835788	pyruvate dehydrogenase E1 component subunit beta-3, chloroplastic	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100836887	isocitrate dehydrogenase [NAD] catalytic subunit 5, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100837048	isocitrate dehydrogenase [NADP]	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100837485	cytosolic isocitrate dehydrogenase [NADP]	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100837564	dihydrolipoyl dehydrogenase 2, chloroplastic isoform X2	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100837775	cytosolic isocitrate dehydrogenase [NADP]	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
