geneID	Description	Pathway
MTR_5g071520	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g028090	beta-D-glucoside glucohydrolase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g028100	beta-D-glucoside glucohydrolase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g028110	beta-D-glucoside glucohydrolase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g028120	beta-D-glucoside glucohydrolase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g078330	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g078380	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g078450	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_6g090280	gamma-glutamyltranspeptidase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g033860	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g051510	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g051610	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g051650	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g056747	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g068900	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g068910	glycoside hydrolase family protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g070020	serine transhydroxymethyltransferase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g078070	cysteine synthase/L-3-cyanoalanine synthase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g086010	glycoside hydrolase family 3 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g086030	beta-D-glucoside glucohydrolase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_7g108420	serine transhydroxymethyltransferase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_8g038650	glycoside hydrolase family 1 protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_8g073950	cytochrome P450 family protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_8g076372	cytochrome P450 family protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_8g076390	cytochrome P450 family protein	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_8g081510	serine transhydroxymethyltransferase	Cyanoamino acid metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00460/image
MTR_0186s0030	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_0268s0080	ribonucleoside-diphosphate reductase small chain	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_0275s0010	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_0590s0010	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g009155	cation transporter ChaC	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g009210	cation transporter ChaC	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g014210	phospholipid hydroperoxide glutathione peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g026140	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g028360	spermine/spermidine synthase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g030430	cation transporter ChaC	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g050472	ribonucleoside-diphosphate reductase small chain	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g067170	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g067180	glutathione S-transferase tau	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g070505	glutathione reductase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g072570	glutathione peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g088825	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g088840	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g088845	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g088850	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g090060	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g090070	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g090090	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g090100	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g090150	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g115195	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g115500	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_1g116270	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g062840	NADP-dependent isocitrate dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070060	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070070	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070110	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070120	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070130	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070140	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070150	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070180	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070200	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g070210	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g460740	leucine aminopeptidase (cytosol aminopeptidase), putative	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_2g460760	cytosol aminopeptidase family protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g009480	ribonucleoside-diphosphate reductase, alpha chain	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g064700	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g066060	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g078190	spermidine synthase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g087950	gamma-glutamyltranspeptidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g088160	thylakoid-bound ascorbate peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g091090	spermine/spermidine synthase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g099757	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g107060	L-ascorbate peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g109250	cation transporter ChaC	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g114870	lysine/ornithine decarboxylase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g114890	lysine/ornithine decarboxylase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g450790	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g450930	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g466000	gamma-glutamyltranspeptidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g467420	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_3g467430	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g019780	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g019790	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g059730	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g061140	L-ascorbate peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g073410	L-ascorbate peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g085930	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g093870	5-oxoprolinase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g117370	ribonucleoside-diphosphate reductase small chain	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g124130	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_4g130860	cytosol aminopeptidase family protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g008440	L-ascorbate peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g010210	gamma glutamyl cysteine synthetase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g010250	glutamate-cysteine ligase B	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g010340	glutathione peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g022510	L-ascorbate peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g034470	spermidine synthase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g037380	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g040430	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g064610	thylakoid lumenal 29 kDa protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g076470	microsomal glutathione S-transferase, putative	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g076900	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g077070	NADP-dependent isocitrate dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g090910	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_5g090920	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_6g005470	NADP-dependent isocitrate dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_6g016385	decarboxylating 6-phosphogluconate dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_6g022860	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_6g033515	cytosolic glutathione reductase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_6g080440	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_6g090280	gamma-glutamyltranspeptidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g017900	decarboxylating-like 6-phosphogluconate dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g022440	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g029110	ribonucleoside-diphosphate reductase small chain	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g037420	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g037440	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065230	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065260	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065265	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065270	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065290	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065590	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065600	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065630	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065640	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065660	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065680	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065700	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065710	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065720	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065740	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g065750	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g094600	phospholipid hydroperoxide glutathione peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g100320	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g111760	glucose-6-phosphate 1-dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g113880	homoglutathione synthetase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_7g113890	homoglutathione synthetase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g056940	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g061950	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g063940	spermidine synthase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g087410	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g087425	glutathione S-transferase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g092510	ribonucleoside-diphosphate reductase, alpha chain	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098350	glutamate-cysteine ligase B	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098400	phospholipid hydroperoxide glutathione peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098410	phospholipid hydroperoxide glutathione peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098420	glutathione S-transferase theta	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098430	glutathione S-transferase, amino-terminal domain protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098525	peptidase M1 family aminopeptidase N	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098535	aminopeptidase N-like protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g098545	aminopeptidase N-like protein	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g099185	decarboxylating-like 6-phosphogluconate dehydrogenase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g105630	phospholipid hydroperoxide glutathione peroxidase	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_8g469010	ribonucleoside-diphosphate reductase small chain	Glutathione metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00480/image
MTR_0034s0170	trehalose-6-phosphate synthase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_0046s0180	pfkB family carbohydrate kinase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_0108s0030	glycoside hydrolase family 1 protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_0110s0020	glycoside hydrolase family 1 protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_0110s0030	glycoside hydrolase family 1 protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_0110s0040	glycoside hydrolase family 1 protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_0288s0040	glycogen/starch/alpha-glucan phosphorylase family protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_0393s0050	glycosyl hydrolase family 9 protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g010120	glucan endo-1,3-beta-glucosidase-like protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g015910	fructan exohydrolase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g015940	fructan exohydrolase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g015970	fructan exohydrolase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g015980	fructan exohydrolase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g019440	alpha amylase domain protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g019480	alpha amylase domain protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g025140	hexokinase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g026170	alpha amylase domain protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g031900	glucan endo-1,3-beta-glucosidase-like protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g032730	trehalose-6-phosphate synthase domain protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g037320	glycosyl hydrolase family 9 protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g037340	glycosyl hydrolase family 9 protein	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g040560	sucrose phosphate phosphatase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g054730	pfkB family carbohydrate kinase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g054980	sucrose-6F-phosphate phosphohydrolase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g057810	pfkB family carbohydrate kinase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g059700	beta-fructofuranosidase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g069490	pfkB family carbohydrate kinase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g069745	pfkB family carbohydrate kinase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g076850	pfkB family carbohydrate kinase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g078000	granule bound starch synthase I, putative	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
MTR_1g088170	sucrose synthase	Starch and sucrose metabolism - Medicago truncatula (barrel medic)	http://rest.kegg.jp/get/mtr00500/image
