geneID	Description	Pathway
100783858	ADH2; alcohol dehydrogenase family protein	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100783902	glyceraldehyde-3-phosphate dehydrogenase, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100784139	aldose reductase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100784210	aldehyde dehydrogenase family 3 member F1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100784422	uncharacterized protein LOC100784422	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100784457	putative glucose-6-phosphate 1-epimerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100785720	alcohol dehydrogenase-like 4	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100786257	phosphoenolpyruvate carboxykinase (ATP)	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100786385	hexokinase-1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100786455	dihydrolipoyllysine-residue acetyltransferase component 5 of pyruvate dehydrogenase complex, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100786504	uncharacterized protein LOC100786504	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100786773	aldehyde dehydrogenase family 2 member B7, mitochondrial	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787043	LOW QUALITY PROTEIN: pyruvate kinase isozyme A, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787135	fructose-1,6-bisphosphatase, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787217	putative glucose-6-phosphate 1-epimerase isoform X2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787307	alcohol dehydrogenase-like 4	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787315	pyruvate decarboxylase 2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787451	enolase 1, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787512	uncharacterized protein LOC100787512	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787663	enolase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100787970	uncharacterized protein LOC100787970	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100788043	leghemoglobin reductase-like	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100788053	alcohol dehydrogenase-like 7	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100788587	alcohol dehydrogenase-like 7 isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100788951	uncharacterized protein LOC100788951	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789053	pyruvate decarboxylase 2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789100	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789108	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789125	uncharacterized protein LOC100789125	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789257	acetyl-coenzyme A synthetase, chloroplastic/glyoxysomal isoform X2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789390	phosphoenolpyruvate carboxykinase (ATP)	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789478	NADPH-dependent aldo-keto reductase, chloroplastic isoform X2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100789951	glyceraldehyde-3-phosphate dehydrogenase GAPCP1, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100790064	hexokinase-3	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100790331	probable pyruvate kinase, cytosolic isozyme	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100790371	pyruvate kinase 1, cytosolic isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100790837	uncharacterized protein LOC100790837 isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100790852	uncharacterized protein LOC100790852	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100791015	phosphoenolpyruvate carboxykinase (ATP)	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100791285	glucose-6-phosphate isomerase 1, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100791496	LOW QUALITY PROTEIN: glucose-6-phosphate isomerase 1, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100792394	fructose-bisphosphate aldolase, cytoplasmic isozyme 1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100792487	alcohol dehydrogenase-like 4	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100793008	alcohol dehydrogenase class-3	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100793091	pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100793620	fructose-1,6-bisphosphatase, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100793844	ATP-dependent 6-phosphofructokinase 3 isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100793883	ATP-dependent 6-phosphofructokinase 5, chloroplastic isoform X2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100794095	glyceraldehyde-3-phosphate dehydrogenase, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100794539	ATP-dependent 6-phosphofructokinase 5, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100794734	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100795344	ATP-dependent 6-phosphofructokinase 7-like	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100795446	uncharacterized protein LOC100795446	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100795933	phosphoglycerate kinase, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100796274	putative triosephosphate isomerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100796458	phosphoglycerate kinase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100796614	ATP-dependent 6-phosphofructokinase 3	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100796769	ATP-dependent 6-phosphofructokinase 3	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100796939	probable hexokinase-like 2 protein	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100796995	hexokinase-1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100797157	fructose-1,6-bisphosphatase, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100797214	pyruvate kinase isozyme A, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100797902	putative glucose-6-phosphate 1-epimerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100797925	pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta isoform X2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798020	aldehyde dehydrogenase family 3 member F1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798134	glucose-6-phosphate isomerase, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798341	uncharacterized protein LOC100798341	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798407	pyruvate dehydrogenase E1 component subunit beta-3, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798459	uncharacterized protein LOC100798459	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798677	fructose-bisphosphate aldolase 1, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798766	ATP-dependent 6-phosphofructokinase 3	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798892	aldehyde dehydrogenase family 2 member B7, mitochondrial isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100798975	aldose 1-epimerase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100799358	uncharacterized protein LOC100799358	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100799747	pyruvate kinase 1, cytosolic isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100799873	fructose-1,6-bisphosphatase, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100799926	dihydrolipoyllysine-residue acetyltransferase component 5 of pyruvate dehydrogenase complex, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100800280	dihydrolipoyllysine-residue acetyltransferase component 1 of pyruvate dehydrogenase complex, mitochondrial	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100800668	alcohol dehydrogenase 1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100800699	aldehyde dehydrogenase family 3 member H1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100800863	pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100801138	aldose 1-epimerase family protein	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100801466	pyruvate kinase 1, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100801499	phosphoglucomutase, cytoplasmic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100801886	alcohol dehydrogenase-like 5 isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100801918	alcohol dehydrogenase 1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100801951	putative phosphoglycerate kinase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100801977	putative glucose-6-phosphate 1-epimerase-like	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802271	pyruvate kinase 1, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802323	NADPH-dependent aldo-keto reductase, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802480	phosphoglycerate kinase, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802573	pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802621	uncharacterized protein LOC100802621 isoform X2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802730	phosphoglucomutase, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802732	fructose-bisphosphate aldolase 3, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100802789	phosphoglucomutase, cytoplasmic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100803035	L-lactate dehydrogenase A	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100803036	plastidial pyruvate kinase 2	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100803092	uncharacterized protein LOC100803092 precursor	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100803104	aldehyde dehydrogenase family 3 member H1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100803139	ATP-dependent 6-phosphofructokinase 6 isoform X1	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100803176	dihydrolipoyl dehydrogenase 2, chloroplastic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100803925	enolase	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100804183	uncharacterized protein LOC100804183	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100804313	pyruvate kinase 1, cytosolic	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100804369	uncharacterized protein LOC100804369	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
100804429	pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta	Glycolysis / Gluconeogenesis - Glycine max (soybean)	http://rest.kegg.jp/get/gmx00010/image
