geneID	Description	Pathway
100534626	PGD; phosphogluconate dehydrogenase	Pentose phosphate pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00030/image
101233004	ATP-dependent 6-phosphofructokinase, muscle type-like	Pentose phosphate pathway - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00030/image
100190001	aldo-keto reductase-like	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100217475	aldose reductase-related protein 1-like	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100217557	UGP2; UDP-glucose pyrophosphorylase 2	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100217939	UGDH; UDP-glucose 6-dehydrogenase	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100218307	aldo-keto reductase family 1 member B10-like	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100220342	AKR1A1; aldo-keto reductase family 1 member A1	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100222352	GUSB; glucuronidase beta	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100223059	DCXR; dicarbonyl and L-xylulose reductase	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100223456	KL; klotho	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100224476	ISPD; isoprenoid synthase domain containing	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100225235	XYLB; xylulokinase	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100226418	UGT2B17; UDP glucuronosyltransferase family 2 member B17	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100226453	SORD; sorbitol dehydrogenase	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100227197	RPE; ribulose-5-phosphate-3-epimerase	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100228819	aldose reductase-like	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100229734	UGT1A1; UDP-glucuronosyltransferase 1-1	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100231722	aldose reductase-like	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100232047	CRYL1; crystallin lambda 1	Pentose and glucuronate interconversions - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00040/image
100190001	aldo-keto reductase-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100190753	triosephosphate isomerase-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100217475	aldose reductase-related protein 1-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100218307	aldo-keto reductase family 1 member B10-like	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100218973	FPGT; fucose-1-phosphate guanylyltransferase	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100219012	FBP2; fructose-bisphosphatase 2	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100220196	PFKFB2; 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100220365	HK3; hexokinase 3	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100220560	PFKL; phosphofructokinase, liver type	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100220744	PFKM; phosphofructokinase, muscle	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100222802	FBP1; fructose-bisphosphatase 1	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
100223597	PMM2; phosphomannomutase 2	Fructose and mannose metabolism - Taeniopygia guttata (zebra finch)	http://rest.kegg.jp/get/tgu00051/image
