geneID	Description	Pathway
4324442	isocitrate dehydrogenase [NAD] catalytic subunit 5, mitochondrial	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4325777	ATP-citrate synthase beta chain protein 1	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4326249	malate dehydrogenase, mitochondrial	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4326849	dihydrolipoyl dehydrogenase 1, chloroplastic	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4326980	dihydrolipoyl dehydrogenase 1, mitochondrial	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4327213	cytosolic isocitrate dehydrogenase [NADP]	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4327423	malate dehydrogenase, chloroplastic	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4328010	dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4328125	succinate dehydrogenase subunit 3-1, mitochondrial	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4328598	citrate synthase 4, mitochondrial	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4328812	citrate synthase 3, peroxisomal	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4329858	isocitrate dehydrogenase [NAD] regulatory subunit 1, mitochondrial isoform X1	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
4330016	succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00020/image
