geneID	Description	Pathway
PHAVU_008G283700g	hypothetical protein	Sphingolipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00600/image
PHAVU_009G142100g	hypothetical protein	Sphingolipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00600/image
PHAVU_010G0584001	hypothetical protein	Sphingolipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00600/image
PHAVU_011G206800g	hypothetical protein	Sphingolipid metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00600/image
PHAVU_006G188000g	hypothetical protein	Glycosphingolipid biosynthesis - lacto and neolacto series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00601/image
PHAVU_008G105700g	hypothetical protein	Glycosphingolipid biosynthesis - lacto and neolacto series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00601/image
PHAVU_010G003100g	hypothetical protein	Glycosphingolipid biosynthesis - lacto and neolacto series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00601/image
PHAVU_004G135800g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_005G043200g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_005G045300g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_006G188000g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_007G010100g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_008G015400g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_008G081100g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_008G105700g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_009G142100g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_010G003100g	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_010G0584001	hypothetical protein	Glycosphingolipid biosynthesis - globo and isoglobo series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00603/image
PHAVU_005G043200g	hypothetical protein	Glycosphingolipid biosynthesis - ganglio series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00604/image
PHAVU_005G045300g	hypothetical protein	Glycosphingolipid biosynthesis - ganglio series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00604/image
PHAVU_005G158700g	hypothetical protein	Glycosphingolipid biosynthesis - ganglio series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00604/image
PHAVU_007G010100g	hypothetical protein	Glycosphingolipid biosynthesis - ganglio series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00604/image
PHAVU_008G015400g	hypothetical protein	Glycosphingolipid biosynthesis - ganglio series - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00604/image
PHAVU_001G072600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G091600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G097800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G103500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G103800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G108400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G185200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G199000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G0056001	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G062000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G072100g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G077600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G101300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G139200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G216800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G275200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G302900g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G309600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_002G310700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G024800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G035200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G052500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G056300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G079700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G087600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G098200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G111400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G112300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G118800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G189700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G199100g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G209100g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G209200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G219400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G258500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_003G285900g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G000800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G018000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G034300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G035000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G078400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G101700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G169000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_004G170800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_005G066400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_005G095300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_005G147600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_005G154100g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_005G166400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_006G066900g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_006G085000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_006G122900g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_006G149400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_006G165600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G004500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G004600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G026300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G047600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G077700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G090300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G101300g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G106100g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G106200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G110900g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G140600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G217600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G217700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G224500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G2449000	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_007G273500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_008G000800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_008G053000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_008G068700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_008G108700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_008G140900g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_008G187100g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_008G288400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G028700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G042000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G108700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G111500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G126400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G226700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G254900g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_009G257800g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_010G041000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_010G055700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_010G0661000	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_010G094700g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_010G119600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_010G134600g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_010G145500g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_011G053100g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_011G059400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_011G084400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_011G130400g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_011G159000g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_011G160200g	hypothetical protein	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PhvuCp33	accD; acetyl-CoA carboxylase beta subunit	Pyruvate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00620/image
PHAVU_001G001000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_001G035500g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_001G097800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_001G123900g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_001G229500g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_001G266600g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_002G006000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_002G057400g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_002G105000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_002G150800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_002G180300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_002G216800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_002G313300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G051100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G080400g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G087600g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G111400g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G112300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G118800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G122000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G189700g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G209100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G209200g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G221600g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G236000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G236100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_003G286600g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G0146000	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G0146001	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G0147000	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G014800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G064800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G064900g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G073400g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G114600g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G148300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_004G151000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G041600g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G051800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G052100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G061100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G115100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G158300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G168600g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_005G173200g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G029100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G035500g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G079500g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G122900g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G136400g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G148700g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G155800g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G168300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_006G216000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_007G019300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_007G071000g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_007G233300g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_007G273500g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_008G051700g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_008G184200g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_008G237400g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_008G237500g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_008G288400g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_009G011100g	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
PHAVU_009G0264000	hypothetical protein	Glyoxylate and dicarboxylate metabolism - Phaseolus vulgaris (common bean)	http://rest.kegg.jp/get/pvu00630/image
