100008579	100008579
100008580	100008580
100144431	100144431
100187704	100187704
100008581	100008581
100008583	100008583
100008584	100008584
100038817	100038817
100134846	100134846
100038820	100038820
100038821	100038821
100049550	100049550
100101449	100101449
100135420	100135420
100151697	100151697
100144430	100144430
100144433	100144433
100151695	100151695
100187703	100187703
100187705	100187705
100187706	100187706
100187707	100187707
100189932	100189932
100189936	100189936
100189937	100189937
100189939	100189939
100189940	100189940
100189941	100189941
100189942	100189942
100189943	100189943
100189944	100189944
100189945	100189945
100189946	100189946
100189949	100189949
100189933	100189933
100189934	100189934
100189935	100189935
100189938	100189938
100189947	100189947
100189948	100189948
100189951	100189951
100189952	100189952
100189954	100189954
100189955	100189955
100189956	100189956
100189957	100189957
100189959	100189959
100189960	100189960
100189961	100189961
100189963	100189963
100189964	100189964
100189965	100189965
100189966	100189966
100189967	100189967
100189968	100189968
100189969	100189969
100189970	100189970
100189971	100189971
100189972	100189972
100189974	100189974
100189975	100189975
100189976	100189976
100189978	100189978
100189979	100189979
100189981	100189981
100189982	100189982
100189983	100189983
100189986	100189986
100189987	100189987
100189988	100189988
100189950	100189950
100189958	100189958
100189962	100189962
100189973	100189973
100189980	100189980
100189977	100189977
100189985	100189985
100189989	100189989
100189990	100189990
100189991	100189991
100189992	100189992
100189993	100189993
100189994	100189994
100189995	100189995
100189996	100189996
100189997	100189997
100189998	100189998
100189999	100189999
100190001	100190001
100190002	100190002
100190003	100190003
100190004	100190004
100190005	100190005
100190006	100190006
100190007	100190007
100190008	100190008
100190009	100190009
100190010	100190010
100190011	100190011
100190012	100190012
100190013	100190013
100190014	100190014
100190016	100190016
100190017	100190017
100190018	100190018
100190019	100190019
100190020	100190020
100190021	100190021
100190022	100190022
100190023	100190023
100190024	100190024
100190025	100190025
100190026	100190026
100190027	100190027
100190028	100190028
100190029	100190029
100190030	100190030
100190031	100190031
100190032	100190032
100190035	100190035
100190036	100190036
100190037	100190037
100190038	100190038
100190039	100190039
100190040	100190040
100190000	100190000
100190015	100190015
100190033	100190033
100190041	100190041
100190042	100190042
100190043	100190043
100190044	100190044
100190045	100190045
100190046	100190046
100190047	100190047
100190048	100190048
100190049	100190049
100190050	100190050
100190051	100190051
100190052	100190052
100190053	100190053
100190054	100190054
100190055	100190055
100190056	100190056
100190057	100190057
100190058	100190058
100190059	100190059
100190060	100190060
100190061	100190061
100190062	100190062
100190063	100190063
100190064	100190064
100190065	100190065
100190066	100190066
100190067	100190067
100190068	100190068
100190069	100190069
100190070	100190070
100190071	100190071
100190073	100190073
100190074	100190074
100190075	100190075
100190076	100190076
100190077	100190077
100190078	100190078
100190079	100190079
100190080	100190080
100190081	100190081
100190082	100190082
100190083	100190083
100190084	100190084
100190085	100190085
100190086	100190086
100190087	100190087
100190088	100190088
100190089	100190089
100190090	100190090
100190092	100190092
100190093	100190093
100190094	100190094
100190095	100190095
100190096	100190096
100190097	100190097
100190098	100190098
100190099	100190099
100190100	100190100
100190101	100190101
100190102	100190102
100190103	100190103
100190104	100190104
100190105	100190105
100190106	100190106
100190107	100190107
100190108	100190108
100190109	100190109
100190110	100190110
100190111	100190111
100190112	100190112
100190113	100190113
100190114	100190114
100190115	100190115
100190116	100190116
100190117	100190117
100190118	100190118
100190119	100190119
100190120	100190120
100190121	100190121
100190122	100190122
100190123	100190123
100190124	100190124
