source	ID	GO
tobaccoDDBJ	BAA09645.1	GO:0009684
tobaccoDDBJ	BAA09645.1	GO:0009970
tobaccoDDBJ	BAA09645.1	GO:0016740
tobaccoDDBJ	BAA09645.1	GO:0018822
tobaccoDDBJ	BAA09645.1	GO:0019499
tobaccoDDBJ	BAA09645.1	GO:0019762
tobaccoDDBJ	BAA09645.1	GO:0047427
tobaccoDDBJ	BAA09645.1	GO:0047558
tobaccoDDBJ	BAA09645.1	GO:0051410
tobaccoDDBJ	BAA09709.1	GO:0003746
tobaccoDDBJ	BAA09709.1	GO:0003924
tobaccoDDBJ	BAA09709.1	GO:0005516
tobaccoDDBJ	BAA09709.1	GO:0005525
tobaccoDDBJ	BAA09709.1	GO:0005634
tobaccoDDBJ	BAA09709.1	GO:0005739
tobaccoDDBJ	BAA09709.1	GO:0006414
tobaccoDDBJ	BAA10929.1	GO:0050381
tobaccoDDBJ	BAA11475.1	GO:0006633
tobaccoDDBJ	BAA11475.1	GO:0009409
tobaccoDDBJ	BAA11475.1	GO:0009507
tobaccoDDBJ	BAA11475.1	GO:0016717
tobaccoDDBJ	BAA11475.1	GO:0042170
tobaccoDDBJ	BAA11475.1	GO:0042389
tobaccoDDBJ	BAA11674.1	GO:0003677
tobaccoDDBJ	BAA11674.1	GO:0004190
tobaccoDDBJ	BAA11674.1	GO:0004518
tobaccoDDBJ	BAA11674.1	GO:0008168
tobaccoDDBJ	BAA11674.1	GO:0008270
tobaccoDDBJ	BAA11674.1	GO:0015074
tobaccoDDBJ	BAA11674.1	GO:0016779
tobaccoDDBJ	BAA11674.1	GO:0032259
tobaccoDDBJ	BAA11770.1	GO:0005886
tobaccoDDBJ	BAA11770.1	GO:0009617
tobaccoDDBJ	BAA11770.1	GO:0009684
tobaccoDDBJ	BAA11770.1	GO:0009970
tobaccoDDBJ	BAA11770.1	GO:0016740
tobaccoDDBJ	BAA11770.1	GO:0018822
tobaccoDDBJ	BAA11770.1	GO:0019499
tobaccoDDBJ	BAA11770.1	GO:0019762
tobaccoDDBJ	BAA11770.1	GO:0047427
