geneID	Description	Pathway	Pathway_map
4344581	glycine-rich protein 2	-	-
4324905	transcription initiation factor TFIID subunit 7-like isoform X1	Purine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00230/image
4324905	transcription initiation factor TFIID subunit 7-like isoform X1	Pyrimidine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00240/image
4324905	transcription initiation factor TFIID subunit 7-like isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4324905	transcription initiation factor TFIID subunit 7-like isoform X1	RNA polymerase - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03020/image
4324904	signal recognition particle subunit SRP72	Protein export - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03060/image
4324906	LOB domain-containing protein 6	-	-
4324901	serine/threonine-protein kinase rio2	Ribosome biogenesis in eukaryotes - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03008/image
4324900	MLO-like protein 1	-	-
4324903	uncharacterized protein LOC4324903	-	-
4324902	protein AUXIN-REGULATED GENE INVOLVED IN ORGAN SIZE	-	-
4324909	G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130	-	-
4324908	rhodanese-like domain-containing protein 4A, chloroplastic	-	-
3131339	trnK, OrsajCt121; tRNA-Lys	Aminoacyl-tRNA biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00970/image
4331730	beta-galactosidase 5	-	-
4340510	F-box protein FBW2	-	-
4340511	serine/threonine-protein phosphatase 2A activator	-	-
4340512	protein EXORDIUM-like 2	-	-
4340513	protein EXORDIUM	-	-
107281617	non-specific lipid-transfer protein Cw18-like	-	-
4328733	protein CLP1 homolog	mRNA surveillance pathway - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03015/image
107281615	uncharacterized protein LOC107281615	-	-
107281614	uncharacterized protein LOC107281614	-	-
4327348	homeobox-leucine zipper protein HOX29	-	-
4327349	thioredoxin-related transmembrane protein 2	-	-
4327346	autophagy-related protein 3	Autophagy - other - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04136/image
4327344	uncharacterized protein LOC4327344	-	-
4327345	phosphoribosylaminoimidazole carboxylase, chloroplastic isoform X1	Purine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00230/image
4327345	phosphoribosylaminoimidazole carboxylase, chloroplastic isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4327345	phosphoribosylaminoimidazole carboxylase, chloroplastic isoform X1	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4327343	monoglyceride lipase	-	-
4327340	lachrymatory-factor synthase	-	-
4327901	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	-	-
4327902	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 isoform X1	Phosphatidylinositol signaling system - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04070/image
4327903	uncharacterized protein LOC4327903	-	-
4346219	dehydration-responsive element-binding protein 1J	-	-
4346215	hydroxymethylglutaryl-CoA synthase	Synthesis and degradation of ketone bodies - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00072/image
4346215	hydroxymethylglutaryl-CoA synthase	Valine, leucine and isoleucine degradation - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00280/image
4346215	hydroxymethylglutaryl-CoA synthase	Butanoate metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00650/image
4346215	hydroxymethylglutaryl-CoA synthase	Terpenoid backbone biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00900/image
4346215	hydroxymethylglutaryl-CoA synthase	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4346215	hydroxymethylglutaryl-CoA synthase	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4327904	gamma carbonic anhydrase 1, mitochondrial	-	-
4346217	sorbitol dehydrogenase isoform X1	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00040/image
4346217	sorbitol dehydrogenase isoform X1	Fructose and mannose metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00051/image
4346217	sorbitol dehydrogenase isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4346216	molybdenum cofactor sulfurase 3	-	-
4346211	probable protein NAP1	-	-
4346210	ABC transporter G family member 45	-	-
107280914	uncharacterized protein LOC107280914	-	-
107279579	uncharacterized protein LOC107279579	-	-
107279578	uncharacterized protein LOC107279578	-	-
107275294	pentatricopeptide repeat-containing protein At4g02750-like	-	-
107275295	probable NAD(P)H dehydrogenase subunit CRR3, chloroplastic	-	-
107275296	F-box/FBD/LRR-repeat protein At5g22660-like	-	-
107275297	probable protein phosphatase 2C 36	-	-
107279571	uncharacterized protein LOC107279571	-	-
107275291	disease resistance protein RGA2-like	-	-
107275292	protein NRT1/ PTR FAMILY 4.5-like isoform X1	-	-
107275293	uncharacterized protein LOC107275293	-	-
4328039	GDSL esterase/lipase At5g45950	-	-
4328038	uncharacterized protein LOC4328038 isoform X1	-	-
4328035	uncharacterized protein LOC4328035	-	-
4328034	diphosphomevalonate decarboxylase	Terpenoid backbone biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00900/image
4328034	diphosphomevalonate decarboxylase	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4328034	diphosphomevalonate decarboxylase	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4328037	nephrocystin-3	-	-
4328036	lysine-specific demethylase JMJ25	-	-
4328030	uncharacterized protein LOC4328030	-	-
4328033	cytochrome P450 89A2	-	-
9272178	uncharacterized protein LOC9272178 isoform X1	-	-
9272175	putative dihydroflavonol-4-reductase	Terpenoid backbone biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00900/image
9272175	putative dihydroflavonol-4-reductase	Sesquiterpenoid and triterpenoid biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00909/image
9272174	uncharacterized protein LOC9272174	-	-
9272177	myosin-1	-	-
9272176	uncharacterized protein LOC9272176	-	-
9272171	uncharacterized protein LOC9272171	-	-
9272170	probable ubiquitin-conjugating enzyme E2 25 isoform X1	-	-
9272173	uncharacterized protein LOC9272173	-	-
4351428	uncharacterized LOC4351428, transcript variant X1	-	-
4351429	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase isoform X1	Pantothenate and CoA biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00770/image
4351420	calmodulin-like protein 3 isoform X1	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
4351420	calmodulin-like protein 3 isoform X1	Phosphatidylinositol signaling system - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04070/image
4351420	calmodulin-like protein 3 isoform X1	Plant-pathogen interaction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04626/image
4351421	glutamate-rich WD repeat-containing protein 1	-	-
4351426	protein ZINC INDUCED FACILITATOR-LIKE 1	-	-
4351427	protein ZINC INDUCED FACILITATOR-LIKE 1 isoform X1	-	-
4351424	protein ZINC INDUCED FACILITATOR-LIKE 1 isoform X1	-	-
4351425	uncharacterized LOC4351425, transcript variant X1	-	-
4347168	transmembrane protein 87A	-	-
4347169	uncharacterized protein LOC4347169	-	-
4347164	protein TIFY 10c	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
4347165	probable polygalacturonase	-	-
4347166	chlorophyll a-b binding protein, chloroplastic	Photosynthesis - antenna proteins - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00196/image
4347167	exocyst complex component EXO70A1	-	-
4347160	probable ethanolamine kinase	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00564/image
4347160	probable ethanolamine kinase	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4347161	20 kDa chaperonin, chloroplastic	-	-
4347162	DNA cross-link repair 1A protein	-	-
4347163	pseudogene	-	-
4328690	death-inducer obliterator 1	-	-
4328693	putative coatomer subunit beta'-3	-	-
4328692	leucine-rich repeat extensin-like protein 5 isoform X1	-	-
4328694	coatomer subunit beta'-2-like	-	-
4328696	uncharacterized protein LOC4328696	-	-
4349302	U-box domain-containing protein 33	-	-
4349303	translocase of chloroplast 132, chloroplastic	-	-
4349300	mediator of RNA polymerase II transcription subunit 32	-	-
4349301	expansin-B9	-	-
4349306	vesicle-associated protein 2-1	-	-
4349304	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	-	-
4328726	uncharacterized LOC4328726, transcript variant X1	-	-
4344935	40S ribosomal protein S11	Ribosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03010/image
4329349	riboflavin biosynthesis protein PYRR, chloroplastic isoform X1	Riboflavin metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00740/image
4329349	riboflavin biosynthesis protein PYRR, chloroplastic isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4329349	riboflavin biosynthesis protein PYRR, chloroplastic isoform X1	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4329345	uncharacterized protein LOC4329345 isoform X1	-	-
4329346	FAD-dependent urate hydroxylase isoform X1	-	-
4329347	probable protein phosphatase 2C 14	-	-
4329340	high mobility group B protein 15	-	-
4329341	pentatricopeptide repeat-containing protein At1g09900	-	-
4329342	uncharacterized protein LOC4329342 isoform X1	-	-
4352739	ubiquitin-conjugating enzyme E2 variant 1C	-	-
4352738	protein lin-54	-	-
4352736	protein NETWORKED 1A	-	-
4352735	tetratricopeptide repeat protein 1 isoform X1	-	-
4352734	serine/threonine-protein kinase Nek2	-	-
4352733	protein ROOT HAIR DEFECTIVE 3 homolog 1	-	-
4352732	VAN3-binding protein isoform X1	-	-
107277734	alpha-humulene synthase-like	-	-
4337080	polyubiquitin 3	-	-
4328969	glutelin type-B 4	-	-
9268719	uncharacterized protein LOC9268719	-	-
4337084	uncharacterized protein LOC4337084 isoform X1	-	-
4351288	double-stranded RNA-binding protein 8 isoform X2	-	-
4351289	regulatory-associated protein of TOR 1 isoform X2	Autophagy - other - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04136/image
9268712	uncharacterized protein LOC9268712 isoform X1	-	-
9268713	uncharacterized protein LOC9268713	-	-
4351284	putative pentatricopeptide repeat-containing protein At3g08820	-	-
4328960	protein CbxX, chromosomal	-	-
4328967	expansin-A14	-	-
4351283	probable staphylococcal-like nuclease CAN3	-	-
4351280	probable protein phosphatase 2C 73	-	-
107280953	probable pectate lyase 12	-	-
107280952	LOW QUALITY PROTEIN: RING-H2 finger protein ATL74-like	-	-
107280951	verprolin-like	-	-
107280950	(S)-beta-bisabolene synthase-like	-	-
107280957	uncharacterized protein LOC107280957	-	-
4335818	extensin	-	-
107280955	stress response protein nst1-like	-	-
107280954	pentatricopeptide repeat-containing protein At3g21470-like	-	-
4335815	WD repeat-containing protein 44	-	-
4335817	U-box domain-containing protein 29	-	-
4335816	succinate dehydrogenase subunit 5, mitochondrial	-	-
4335811	protein YLS9	-	-
4335810	uncharacterized protein LOC4335810	-	-
4335813	aluminum-activated malate transporter 1	-	-
4335812	digalactosyldiacylglycerol synthase 1, chloroplastic	Glycerolipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00561/image
4335812	digalactosyldiacylglycerol synthase 1, chloroplastic	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4350779	uncharacterized protein LOC4350779	-	-
4350771	glucan endo-1,3-beta-glucosidase 8	-	-
4350770	uncharacterized protein LOC4350770	-	-
4350773	uncharacterized protein LOC4350773	-	-
4350772	uncharacterized protein LOC4350772	-	-
4350776	probable disease resistance protein RF9	-	-
4352889	ankyrin-2	-	-
4352888	E3 ubiquitin-protein ligase RNF5	Protein processing in endoplasmic reticulum - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04141/image
4352881	uncharacterized protein LOC4352881	-	-
4352880	uncharacterized protein LOC4352880	-	-
4352883	ankyrin repeat, PH and SEC7 domain containing protein secG	-	-
4352882	uncharacterized protein LOC4352882	Ribosome biogenesis in eukaryotes - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03008/image
4352887	elongation of fatty acids protein 3-like	-	-
4352886	uncharacterized protein LOC4352886	-	-
4350483	indole-2-monooxygenase isoform X1	-	-
4350481	uncharacterized protein LOC4350481	-	-
4350480	FHA domain-containing protein FHA2	-	-
4350486	putative receptor-like protein kinase At4g00960	-	-
4340124	uncharacterized protein LOC4340124	-	-
107280199	uncharacterized LOC107280199	-	-
107280096	uncharacterized LOC107280096	-	-
4340305	putative glycerol-3-phosphate transporter 5	-	-
4340304	polygalacturonase inhibitor isoform X1	-	-
4340307	receptor homology region, transmembrane domain- and RING domain-containing protein 6 isoform X1	-	-
4340306	uncharacterized protein LOC4340306	Other types of O-glycan biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00514/image
4340300	protein NUCLEAR FUSION DEFECTIVE 4	-	-
4340303	probable protein phosphatase 2C 54 isoform X2	-	-
4340302	putative UPF0481 protein At3g02645	-	-
4340309	uncharacterized protein LOC4340309	-	-
107280097	uncharacterized LOC107280097	-	-
9269049	uncharacterized protein LOC9269049	-	-
4340126	mitogen-activated protein kinase kinase 2	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
9269040	uncharacterized protein LOC9269040	-	-
9269043	uncharacterized protein LOC9269043 isoform X1	-	-
9269042	putative cyclin-dependent kinase F-2	-	-
9269046	protein WALLS ARE THIN 1	-	-
107281392	cleavage stimulation factor subunit 2-like	-	-
107281393	uncharacterized LOC107281393, transcript variant X1	-	-
107281390	uncharacterized LOC107281390	-	-
107281391	uncharacterized LOC107281391	-	-
107281397	uncharacterized protein LOC107281397	-	-
107281394	uncharacterized protein LOC107281394	-	-
107281395	uncharacterized protein LOC107281395	-	-
107281398	uncharacterized LOC107281398	-	-
107281399	uncharacterized LOC107281399	-	-
107280045	uncharacterized LOC107280045	-	-
4341152	leaf-specific thionin	-	-
107280047	uncharacterized LOC107280047	-	-
107280046	uncharacterized protein LOC107280046	-	-
107280041	uncharacterized protein LOC107280041	-	-
107280040	uncharacterized LOC107280040	-	-
107280043	uncharacterized LOC107280043	-	-
107280042	uncharacterized protein LOC107280042 isoform X1	-	-
107280095	uncharacterized LOC107280095	-	-
9270843	uncharacterized protein LOC9270843	-	-
9270842	xyloglucan galactosyltransferase KATAMARI1 homolog	-	-
9270841	cytochrome P450 714C3 isoform X1	-	-
9270840	uncharacterized LOC9270840	-	-
4344536	uncharacterized protein LOC4344536	-	-
4344537	uncharacterized protein LOC4344537	-	-
4344534	probable adenylate kinase 7, mitochondrial	Purine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00230/image
4344534	probable adenylate kinase 7, mitochondrial	Thiamine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00730/image
4344534	probable adenylate kinase 7, mitochondrial	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4344534	probable adenylate kinase 7, mitochondrial	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4344535	COP9 signalosome complex subunit 3	-	-
4344530	ACT domain-containing protein ACR8	-	-
4344531	auxin-induced protein 15A	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
4344538	circumsporozoite protein	-	-
4344539	photosystem II core complex proteins psbY, chloroplastic	Photosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00195/image
4344539	photosystem II core complex proteins psbY, chloroplastic	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
107277335	putative ripening-related protein 4	-	-
107277337	uncharacterized protein LOC107277337	-	-
107277336	uncharacterized LOC107277336	-	-
107277331	E3 ubiquitin-protein ligase EL5-like	-	-
107277330	agamous-like MADS-box protein AGL61	-	-
107277333	subtilisin-like protease SBT3.5 isoform X1	-	-
107277339	receptor-like protein kinase 2	-	-
107277338	non-classical arabinogalactan protein 31-like	-	-
107278305	uncharacterized LOC107278305, transcript variant X1	-	-
107275777	uncharacterized protein LOC107275777	-	-
107278307	uncharacterized LOC107278307	-	-
107278306	uncharacterized protein LOC107278306	-	-
107278301	uncharacterized protein LOC107278301	-	-
107278300	E3 ubiquitin-protein ligase SINA-like 10	Ubiquitin mediated proteolysis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04120/image
107278303	uncharacterized LOC107278303	-	-
107279255	uncharacterized LOC107279255	-	-
107278309	protein ALTERED XYLOGLUCAN 4-like	-	-
107278308	protein STAR1-like	-	-
107279257	uncharacterized LOC107279257	-	-
107279250	uncharacterized LOC107279250	-	-
107279251	uncharacterized LOC107279251	-	-
107279252	uncharacterized LOC107279252	-	-
4331668	expansin-A20	-	-
4331669	la-related protein 1C isoform X1	-	-
4347946	homeobox-leucine zipper protein HOX15	-	-
4347947	inositol-tetrakisphosphate 1-kinase 1	Inositol phosphate metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00562/image
4347947	inositol-tetrakisphosphate 1-kinase 1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4347947	inositol-tetrakisphosphate 1-kinase 1	Phosphatidylinositol signaling system - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04070/image
4331665	expansin-A12	-	-
4347942	serine carboxypeptidase-like 2	-	-
4347940	G-type lectin S-receptor-like serine/threonine-protein kinase At1g34300	-	-
4347941	serine carboxypeptidase-like 15 isoform X1	-	-
9266597	protein MIZU-KUSSEI 1	-	-
4337505	transportin-1	-	-
4337504	protein NRT1/ PTR FAMILY 5.10	-	-
4337507	increased DNA methylation 1 isoform X1	-	-
4337506	30S ribosomal protein S17, chloroplastic	Ribosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03010/image
4342277	uncharacterized protein LOC4342277	-	-
4337500	photosystem II 22 kDa protein, chloroplastic	-	-
9268879	uncharacterized protein LOC9268879	-	-
4337502	serine/threonine-protein kinase SAPK5	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
4337502	serine/threonine-protein kinase SAPK5	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
9268876	uncharacterized protein LOC9268876	-	-
9268874	sulfiredoxin, chloroplastic/mitochondrial isoform X1	-	-
9268873	ninja-family protein Os03g0214200	-	-
9268872	cyclin-B1-5-like	-	-
9268870	protein NRT1/ PTR FAMILY 2.3	-	-
4330049	probable aquaporin PIP2-2	-	-
4330048	uncharacterized protein LOC4330048	-	-
107280910	uncharacterized protein LOC107280910	-	-
4330045	auxin response factor 8	-	-
4330044	uncharacterized membrane protein At1g06890	-	-
4330046	ubiquitin-like protein 5	-	-
4330041	putative cyclic nucleotide-gated ion channel 15	Plant-pathogen interaction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04626/image
4330040	phenylalanine ammonia-lyase	Phenylalanine metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00360/image
4330040	phenylalanine ammonia-lyase	Phenylpropanoid biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00940/image
4330040	phenylalanine ammonia-lyase	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4330040	phenylalanine ammonia-lyase	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4343392	taxadiene 5-alpha hydroxylase	-	-
4342896	bisdemethoxycurcumin synthase	Stilbenoid, diarylheptanoid and gingerol biosynthesis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00945/image
4342896	bisdemethoxycurcumin synthase	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
4342895	guanosine nucleotide diphosphate dissociation inhibitor 2	-	-
4342894	protein MAK16 homolog A	-	-
4342892	uncharacterized protein LOC4342892	-	-
4342891	uncharacterized protein LOC4342891	-	-
4342890	uncharacterized protein LOC4342890 isoform X1	-	-
4342899	uncharacterized protein LOC4342899	-	-
4342898	desiccation-related protein At2g46140 isoform X1	-	-
4343390	uncharacterized protein LOC4343390	-	-
107281809	uncharacterized LOC107281809	-	-
107281802	uncharacterized LOC107281802	-	-
107281803	uncharacterized protein LOC107281803	-	-
107281800	uncharacterized protein LOC107281800	-	-
107281801	uncharacterized LOC107281801	-	-
107281806	uncharacterized LOC107281806	-	-
107281807	pathogenesis-related protein PRMS-like	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
107281807	pathogenesis-related protein PRMS-like	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04075/image
107281807	pathogenesis-related protein PRMS-like	Plant-pathogen interaction - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04626/image
107281804	uncharacterized LOC107281804, transcript variant X1	-	-
107280675	uncharacterized LOC107280675	-	-
4336675	transport and Golgi organization 2 homolog	-	-
4338212	switch 2 isoform X1	-	-
4338213	xylanase inhibitor protein 2-like	Amino sugar and nucleotide sugar metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00520/image
4338213	xylanase inhibitor protein 2-like	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4336670	cyclin-B2-1	-	-
4336672	protein RKD5 isoform X1	-	-
4338219	putative disease resistance protein RGA4	-	-
4326692	transcription factor bHLH144	-	-
4326691	uncharacterized LOC4326691, transcript variant X1	-	-
4326690	probable WRKY transcription factor 71	-	-
4326697	uncharacterized protein LOC4326697	-	-
4326694	cytochrome P450 72A13 isoform X1	-	-
4326699	V-type proton ATPase subunit E	Oxidative phosphorylation - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00190/image
4326699	V-type proton ATPase subunit E	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
4326699	V-type proton ATPase subunit E	Phagosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04145/image
4326698	uncharacterized protein LOC4326698	-	-
4333538	vacuolar protein sorting-associated protein 2 homolog 2	Endocytosis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04144/image
4333539	patatin-like protein 3	-	-
4334748	uncharacterized protein LOC4334748	-	-
4334749	30S ribosomal protein S6 alpha, chloroplastic	Ribosome - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03010/image
4334746	ras-related protein RABA2a	Endocytosis - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04144/image
4334747	uncharacterized protein YacP	-	-
4333536	protein LOL3	-	-
4333537	DNA repair protein recA homolog 1, chloroplastic	Homologous recombination - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03440/image
4334742	vacuolar protein sorting-associated protein 9A	-	-
4333532	putative F-box/LRR-repeat protein 9	-	-
4349849	transcription factor VIP1	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa04016/image
4349848	vegetative cell wall protein gp1	-	-
4349847	probable serine/threonine-protein kinase WNK6	-	-
4349846	uncharacterized protein LOC4349846 isoform X1	-	-
4349840	uncharacterized protein LOC4349840 isoform X1	-	-
4349843	uncharacterized protein LOC4349843	-	-
9269838	cysteine-rich receptor-like protein kinase 10	-	-
9272435	putative disease resistance protein RGA3	-	-
9272436	E3 ubiquitin-protein ligase EL5-like	-	-
9272437	uncharacterized LOC9272437, transcript variant X1	-	-
9272430	uncharacterized protein LOC9272430 isoform X1	-	-
9272431	protein SRG1	-	-
9272432	uncharacterized protein LOC9272432 isoform X1	-	-
9269830	H/ACA ribonucleoprotein complex subunit 3-like protein	Ribosome biogenesis in eukaryotes - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa03008/image
9269831	uncharacterized LOC9269831, transcript variant X1	-	-
9269832	phospholipase A(1) LCAT3 isoform X1	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00564/image
9269832	phospholipase A(1) LCAT3 isoform X1	alpha-Linolenic acid metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00592/image
9269832	phospholipase A(1) LCAT3 isoform X1	Metabolic pathways - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01100/image
9269832	phospholipase A(1) LCAT3 isoform X1	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa01110/image
9272438	uncharacterized protein LOC9272438	-	-
9269837	uncharacterized LOC9269837	-	-
9267482	uncharacterized LOC9267482	-	-
4351966	ribulose bisphosphate carboxylase small chain, chloroplastic	Glyoxylate and dicarboxylate metabolism - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00630/image
4351966	ribulose bisphosphate carboxylase small chain, chloroplastic	Carbon fixation in photosynthetic organisms - Oryza sativa japonica (Japanese rice) (RefSeq)	http://rest.kegg.jp/get/osa00710/image
