geneID	Description	Pathway	Pathway_map
100191282	3-hydroxybutyryl-CoA dehydrogenase	Butanoate metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00650/image
100191282	3-hydroxybutyryl-CoA dehydrogenase	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100191281	uncharacterized protein LOC100191281	-	-
100191280	putative snRK/SAPK family protein kinase	MAPK signaling pathway - plant - Zea mays (maize)	http://rest.kegg.jp/get/zma04016/image
100191280	putative snRK/SAPK family protein kinase	Plant hormone signal transduction - Zea mays (maize)	http://rest.kegg.jp/get/zma04075/image
103639438	probable methionine--tRNA ligase isoform X1	Selenocompound metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00450/image
103639438	probable methionine--tRNA ligase isoform X1	Aminoacyl-tRNA biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00970/image
100501504	3-ketoacyl-CoA synthase 12	Fatty acid elongation - Zea mays (maize)	http://rest.kegg.jp/get/zma00062/image
100501504	3-ketoacyl-CoA synthase 12	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100501504	3-ketoacyl-CoA synthase 12	Biosynthesis of secondary metabolites - Zea mays (maize)	http://rest.kegg.jp/get/zma01110/image
100501507	probable WRKY transcription factor 65	-	-
100501509	uncharacterized protein LOC100501509	-	-
103639435	uncharacterized LOC103639435	-	-
103639437	uncharacterized LOC103639437	-	-
103639431	LRR receptor kinase SERK2	-	-
103639432	uncharacterized LOC103639432, transcript variant X2	-	-
103639433	protein OBERON 4	-	-
103636969	TATA-binding protein-associated factor 2N-like	-	-
103636968	uncharacterized protein LOC103636968	-	-
103636963	uncharacterized LOC103636963, transcript variant X1	-	-
103636960	zinc finger protein 341-like	-	-
100277382	TIDP2778; uncharacterized protein LOC100277382	-	-
100277380	uncharacterized protein LOC100277380	-	-
100277387	ubiquitin-40S ribosomal protein S27a-like	Ribosome - Zea mays (maize)	http://rest.kegg.jp/get/zma03010/image
100277385	uncharacterized protein LOC100277385 precursor	-	-
100277384	uncharacterized protein LOC100277384	-	-
100191755	pco062034(27); uncharacterized protein LOC100191755	-	-
100191754	pco098993(576); uncharacterized protein LOC100191754	Cysteine and methionine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00270/image
100191754	pco098993(576); uncharacterized protein LOC100191754	Valine, leucine and isoleucine degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma00280/image
100191754	pco098993(576); uncharacterized protein LOC100191754	Valine, leucine and isoleucine biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00290/image
100191754	pco098993(576); uncharacterized protein LOC100191754	Pantothenate and CoA biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00770/image
100191754	pco098993(576); uncharacterized protein LOC100191754	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100191754	pco098993(576); uncharacterized protein LOC100191754	Biosynthesis of secondary metabolites - Zea mays (maize)	http://rest.kegg.jp/get/zma01110/image
100191754	pco098993(576); uncharacterized protein LOC100191754	2-Oxocarboxylic acid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma01210/image
100191754	pco098993(576); uncharacterized protein LOC100191754	Biosynthesis of amino acids - Zea mays (maize)	http://rest.kegg.jp/get/zma01230/image
100191757	pco115502(336); uncharacterized protein LOC100191757	Selenocompound metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00450/image
100191757	pco115502(336); uncharacterized protein LOC100191757	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100191756	putative Solute carrier family 35 member C2	-	-
100191751	uncharacterized protein LOC100191751	Plant-pathogen interaction - Zea mays (maize)	http://rest.kegg.jp/get/zma04626/image
100191750	transferase	-	-
100383338	3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2	Steroid biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00100/image
100383338	3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100191752	uncharacterized protein LOC100191752	Purine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00230/image
100191752	uncharacterized protein LOC100191752	Pyrimidine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00240/image
100191752	uncharacterized protein LOC100191752	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100191752	uncharacterized protein LOC100191752	DNA replication - Zea mays (maize)	http://rest.kegg.jp/get/zma03030/image
100383336	uncharacterized protein LOC100383336	-	-
100283510	MYB59	-	-
100383334	uncharacterized protein LOC100383334	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00563/image
100383334	uncharacterized protein LOC100383334	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100383335	pco075894; arginine biosynthesis bifunctional protein ArgJ, chloroplastic	Arginine biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00220/image
100383335	pco075894; arginine biosynthesis bifunctional protein ArgJ, chloroplastic	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100383335	pco075894; arginine biosynthesis bifunctional protein ArgJ, chloroplastic	Biosynthesis of secondary metabolites - Zea mays (maize)	http://rest.kegg.jp/get/zma01110/image
100383335	pco075894; arginine biosynthesis bifunctional protein ArgJ, chloroplastic	2-Oxocarboxylic acid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma01210/image
100383335	pco075894; arginine biosynthesis bifunctional protein ArgJ, chloroplastic	Biosynthesis of amino acids - Zea mays (maize)	http://rest.kegg.jp/get/zma01230/image
100283515	caltractin	Plant-pathogen interaction - Zea mays (maize)	http://rest.kegg.jp/get/zma04626/image
100383333	putative oxysterol binding domain family protein	-	-
100383330	uncharacterized protein LOC100383330	-	-
100383331	uncharacterized protein LOC100383331	-	-
103638222	3-ketoacyl-CoA synthase 5	Fatty acid elongation - Zea mays (maize)	http://rest.kegg.jp/get/zma00062/image
103638222	3-ketoacyl-CoA synthase 5	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
103638222	3-ketoacyl-CoA synthase 5	Biosynthesis of secondary metabolites - Zea mays (maize)	http://rest.kegg.jp/get/zma01110/image
103627532	aluminum-activated malate transporter 10-like	-	-
103627533	aluminum-activated malate transporter 10	-	-
103627530	nitrate regulatory gene2 protein	-	-
103627531	uncharacterized LOC103627531	-	-
103627537	uncharacterized protein LOC103627537	-	-
103627534	uncharacterized LOC103627534	-	-
103627538	uncharacterized LOC103627538	-	-
103627539	cyclin-P4-1	-	-
103650476	uncharacterized LOC103650476	-	-
103629592	subtilisin-like protease precursor	-	-
103629593	probable aminodeoxychorismate synthase, chloroplastic isoform X1	Folate biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00790/image
103629597	protein ENHANCED DISEASE RESISTANCE 2	-	-
103629595	uncharacterized protein LOC103629595	-	-
103629598	E3 ubiquitin-protein ligase BRE1-like 1 isoform X1	-	-
103629599	homeobox-leucine zipper protein HOX18	-	-
103641622	uncharacterized protein LOC103641622	-	-
103640638	uncharacterized protein LOC103640638	-	-
103640636	uncharacterized LOC103640636, transcript variant X1	-	-
103640637	uncharacterized LOC103640637	-	-
109942907	PHD finger protein ALFIN-LIKE 7-like	-	-
109942906	wall-associated receptor kinase-like 1	-	-
109942901	spidroin-1-like	-	-
103640633	putative pentatricopeptide repeat-containing protein At3g25970	-	-
103640631	2-aminoethanethiol dioxygenase-like	Taurine and hypotaurine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00430/image
103640631	2-aminoethanethiol dioxygenase-like	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
103628155	paraneoplastic antigen Ma6E	-	-
109943477	uncharacterized protein LOC109943477	-	-
103628154	uncharacterized protein LOC103628154	-	-
103644524	transcription factor bHLH18 isoform X1	-	-
103644522	vasodilator-stimulated phosphoprotein-like	-	-
103644523	unconventional myosin-XVI-like	-	-
103644520	probable UDP-3-O-acyl-N-acetylglucosamine deacetylase 2, mitochondrial	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
103644521	ATP-dependent DNA helicase PIF1	-	-
103628156	LOW QUALITY PROTEIN: uncharacterized protein LOC103628156	Purine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00230/image
103628156	LOW QUALITY PROTEIN: uncharacterized protein LOC103628156	Pyrimidine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00240/image
103628156	LOW QUALITY PROTEIN: uncharacterized protein LOC103628156	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
103628156	LOW QUALITY PROTEIN: uncharacterized protein LOC103628156	RNA polymerase - Zea mays (maize)	http://rest.kegg.jp/get/zma03020/image
103628151	binding partner of ACD11 1	-	-
109943474	uncharacterized protein LOC109943474	-	-
103649017	cytochrome b-c1 complex subunit 7	Oxidative phosphorylation - Zea mays (maize)	http://rest.kegg.jp/get/zma00190/image
103649017	cytochrome b-c1 complex subunit 7	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
103649016	probable serine/threonine-protein kinase DDB_G0276461	-	-
103649013	ankyrin repeat-containing protein At5g02620-like	-	-
103649019	predicted GPI-anchored protein 58	-	-
103649018	uncharacterized LOC103649018	-	-
103644294	uncharacterized protein LOC103644294	-	-
100383801	uncharacterized protein LOC100383801	-	-
100383802	uncharacterized protein LOC100383802	-	-
103644297	pseudogene	-	-
103644290	uncharacterized protein LOC103644290	-	-
100383806	uncharacterized protein LOC100383806	-	-
100383807	uncharacterized LOC100383807	RNA degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma03018/image
100383808	HAK17; uncharacterized protein LOC100383808	-	-
100383809	uncharacterized LOC100383809	-	-
103644298	elongation factor 2	-	-
103644299	uncharacterized LOC103644299	-	-
100276160	uncharacterized protein LOC100276160	-	-
100276161	uncharacterized protein LOC100276161 precursor	-	-
100276162	uncharacterized protein LOC100276162 isoform X1	-	-
100276163	uncharacterized protein LOC100276163	-	-
100276165	uncharacterized protein LOC100276165	-	-
100276166	uncharacterized protein LOC100276166	-	-
100276168	uncharacterized protein LOC100276168	-	-
100276169	uncharacterized protein LOC100276169	-	-
103635403	probable protein ABIL4	-	-
103651468	uncharacterized LOC103651468	-	-
103628242	uncharacterized protein LOC103628242	-	-
103628249	zinc finger protein ZAT2	-	-
103628248	atherin-like	-	-
100381406	putative leucine-rich repeat receptor-like protein kinase family protein precursor	-	-
100381407	uncharacterized protein LOC100381407	-	-
100381404	uncharacterized protein LOC100381404	-	-
103626378	uncharacterized protein LOC103626378	-	-
100381402	hypothetical protein	-	-
100381403	uncharacterized LOC100381403	-	-
100381400	uncharacterized protein LOC100381400	N-Glycan biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00510/image
100381400	uncharacterized protein LOC100381400	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100381401	uncharacterized protein LOC100381401 isoform X1	-	-
103626373	uncharacterized LOC103626373	-	-
103626372	RING-H2 finger protein ATL43	-	-
103626371	RNA polymerase II degradation factor 1	-	-
103626377	uncharacterized LOC103626377	-	-
100381408	uncharacterized protein LOC100381408	-	-
100381409	TIDP2917; uncharacterized protein LOC100381409	-	-
103647360	flavonoid 3'-monooxygenase	-	-
103647367	uncharacterized protein LOC103647367 isoform X1	-	-
103647366	uncharacterized protein LOC103647366	-	-
103647369	uncharacterized protein LOC103647369	-	-
103635405	loricrin-like	-	-
103628205	uncharacterized protein LOC103628205	DNA replication - Zea mays (maize)	http://rest.kegg.jp/get/zma03030/image
103628205	uncharacterized protein LOC103628205	Nucleotide excision repair - Zea mays (maize)	http://rest.kegg.jp/get/zma03420/image
103628205	uncharacterized protein LOC103628205	Mismatch repair - Zea mays (maize)	http://rest.kegg.jp/get/zma03430/image
103628205	uncharacterized protein LOC103628205	Homologous recombination - Zea mays (maize)	http://rest.kegg.jp/get/zma03440/image
103635404	calcium-dependent protein kinase 1	Plant-pathogen interaction - Zea mays (maize)	http://rest.kegg.jp/get/zma04626/image
100274793	uncharacterized LOC100274793, transcript variant X1	-	-
109944231	protein transport protein sec31-like	-	-
103630926	uncharacterized LOC103630926	-	-
103647793	uncharacterized LOC103647793, transcript variant X2	-	-
103647794	uncharacterized LOC103647794	-	-
103647473	uncharacterized protein LOC103647473 isoform X1	-	-
103635406	uncharacterized protein LOC103635406	-	-
103648083	probable prefoldin subunit 2	-	-
109944236	predicted GPI-anchored protein 58	-	-
103636874	uncharacterized LOC103636874	-	-
541793	Bk2L3; brittle stalk-2-like protein 3 precursor	-	-
541790	rpl29; 50S ribosomal protein L29, chloroplastic precursor	Ribosome - Zea mays (maize)	http://rest.kegg.jp/get/zma03010/image
541791	photosystem I reaction center subunit II, chloroplastic	Photosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00195/image
541791	photosystem I reaction center subunit II, chloroplastic	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
541796	vdac2; voltage-dependent anion channel protein 2	-	-
541794	csu134; methylenetetrahydrofolate reductase 1	One carbon pool by folate - Zea mays (maize)	http://rest.kegg.jp/get/zma00670/image
541794	csu134; methylenetetrahydrofolate reductase 1	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
541794	csu134; methylenetetrahydrofolate reductase 1	Carbon metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma01200/image
541795	vdac1b; voltage-dependent anion channel protein1b	-	-
541798	es1; female gametophyte-specific protein ES1 precursor	-	-
541799	si1; silky 1	-	-
100276322	pco139316; uncharacterized protein LOC100276322	-	-
103648088	replication factor C subunit 1	DNA replication - Zea mays (maize)	http://rest.kegg.jp/get/zma03030/image
103648088	replication factor C subunit 1	Nucleotide excision repair - Zea mays (maize)	http://rest.kegg.jp/get/zma03420/image
103648088	replication factor C subunit 1	Mismatch repair - Zea mays (maize)	http://rest.kegg.jp/get/zma03430/image
100276186	uncharacterized protein LOC100276186 precursor	-	-
103650225	uncharacterized LOC103650225	-	-
100276184	uncharacterized protein LOC100276184	-	-
100276183	uncharacterized protein LOC100276183 precursor	-	-
100273352	uncharacterized protein LOC100273352	-	-
100276181	uncharacterized protein LOC100276181	-	-
542689	IDP70; uncharacterized protein LOC542689	-	-
542688	tps6; (S)-beta-macrocarpene synthase	Sesquiterpenoid and triterpenoid biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00909/image
103646104	cyclin-P2-1	-	-
103646105	uncharacterized protein LOC103646105	Ribosome - Zea mays (maize)	http://rest.kegg.jp/get/zma03010/image
103646102	uncharacterized LOC103646102, transcript variant X1	-	-
103646103	uncharacterized protein LOC103646103	-	-
103646101	zinc finger protein ZAT1	-	-
542681	SI397; submergence induced protein SI397	-	-
542680	pco139601b; uncharacterized protein LOC542680	-	-
542683	Smh6; single myb histone 6	-	-
542682	caf2; CRS2-associated factor 2, chloroplastic precursor	-	-
542685	cesa10; cellulose synthase10	-	-
542684	gla3; beta-glucanase precursor	Cyanoamino acid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00460/image
542684	gla3; beta-glucanase precursor	Starch and sucrose metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00500/image
542684	gla3; beta-glucanase precursor	Phenylpropanoid biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00940/image
542684	gla3; beta-glucanase precursor	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
542684	gla3; beta-glucanase precursor	Biosynthesis of secondary metabolites - Zea mays (maize)	http://rest.kegg.jp/get/zma01110/image
542687	SnrK1; SNF1-related protein kinase	-	-
542686	psy2; phytoene synthase 2	Carotenoid biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00906/image
542686	psy2; phytoene synthase 2	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
542686	psy2; phytoene synthase 2	Biosynthesis of secondary metabolites - Zea mays (maize)	http://rest.kegg.jp/get/zma01110/image
103629857	cyclic nucleotide-gated ion channel 1 isoform X1	Plant-pathogen interaction - Zea mays (maize)	http://rest.kegg.jp/get/zma04626/image
542533	cal2; calmodulin 2	MAPK signaling pathway - plant - Zea mays (maize)	http://rest.kegg.jp/get/zma04016/image
542533	cal2; calmodulin 2	Phosphatidylinositol signaling system - Zea mays (maize)	http://rest.kegg.jp/get/zma04070/image
542533	cal2; calmodulin 2	Plant-pathogen interaction - Zea mays (maize)	http://rest.kegg.jp/get/zma04626/image
542532	ftr1; ferredoxin-thioredoxin reductase catalytic chain, chloroplastic	-	-
542531	ypt1; GTP-binding protein YPTM1	-	-
542530	lhcb3; chlorophyll a-b binding protein M9, chloroplastic precursor	Photosynthesis - antenna proteins - Zea mays (maize)	http://rest.kegg.jp/get/zma00196/image
542530	lhcb3; chlorophyll a-b binding protein M9, chloroplastic precursor	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
542537	eif5a; eukaryotic translation initiation factor 5A	-	-
542536	koln2b(hox); uncharacterized protein LOC542536	-	-
542534	ibp2; initiator-binding protein 2	-	-
542539	gar1; gibberellin responsive 1	-	-
542538	siy13053; seryl-tRNA synthetase	Aminoacyl-tRNA biosynthesis - Zea mays (maize)	http://rest.kegg.jp/get/zma00970/image
109940932	uncharacterized LOC109940932	-	-
103633130	putative E3 ubiquitin-protein ligase RF298 isoform X1	-	-
107275229	uncharacterized protein LOC107275229	-	-
107275228	uncharacterized protein LOC107275228	-	-
109940933	uncharacterized LOC109940933	-	-
103636325	40S ribosomal protein S6	Ribosome - Zea mays (maize)	http://rest.kegg.jp/get/zma03010/image
107275227	uncharacterized protein LOC107275227	-	-
107275220	uncharacterized protein LOC107275220	-	-
103645334	uncharacterized protein LOC103645334	-	-
103636326	uncharacterized LOC103636326	-	-
103653469	uncharacterized LOC103653469	-	-
109940937	uncharacterized LOC109940937	-	-
103653468	transcription factor AIG1	-	-
109945722	uncharacterized protein LOC109945722	-	-
103653171	probable L-type lectin-domain containing receptor kinase S.5	-	-
103645459	E3 ubiquitin-protein ligase EL5	-	-
100274283	uncharacterized protein LOC100274283	-	-
103653170	F-box protein At5g39450	-	-
100216691	cl5021_1; uncharacterized protein LOC100216691	-	-
103645450	uncharacterized protein LOC103645450	-	-
103645455	uncharacterized protein LOC103645455	-	-
100216692	TIDP3766; hypothetical protein	-	-
103645456	atherin-like	-	-
100274280	Signal peptidase complex subunit 3B	Protein export - Zea mays (maize)	http://rest.kegg.jp/get/zma03060/image
100384122	umc1542; uncharacterized protein LOC100384122	-	-
100384120	uncharacterized protein LOC100384120	-	-
100384121	putative vacuolar protein sorting-associated protein 13A isoform X1	-	-
100216694	uncharacterized protein LOC100216694 precursor	-	-
100384128	uncharacterized protein LOC100384128	Plant-pathogen interaction - Zea mays (maize)	http://rest.kegg.jp/get/zma04626/image
100216695	uncharacterized protein LOC100216695 isoform X1	-	-
103653173	uncharacterized protein LOC103653173	-	-
100216696	uncharacterized protein LOC100216696	-	-
100274284	uncharacterized protein LOC100274284	-	-
109942305	uncharacterized LOC109942305	-	-
109942304	circumsporozoite protein-like	-	-
109942303	uncharacterized LOC109942303	-	-
109942301	uncharacterized LOC109942301	-	-
103641226	TPS5; inactive sesquithujene synthase-like	-	-
103651184	rop guanine nucleotide exchange factor 9	-	-
103653906	F-box protein PP2-A13-like	-	-
103653907	RING-H2 finger protein ATL72	-	-
103641222	uncharacterized LOC103641222	-	-
103653901	uncharacterized protein LOC103653901	-	-
103653902	zinc finger MYM-type protein 1-like	-	-
103641221	DNA-directed RNA polymerases IV and V subunit 2	-	-
103631218	protein FAR1-RELATED SEQUENCE 5-like	-	-
103653174	glycosyltransferase family protein 64 C3	-	-
103641228	vicilin-like seed storage protein At2g18540	-	-
103647244	uncharacterized LOC103647244	-	-
100383479	ARF5; auxin response factor 5	-	-
100383478	uncharacterized protein LOC100383478	Glycerophospholipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00564/image
100383470	uncharacterized protein LOC100383470 precursor	-	-
100383473	putative protein of unknown function (DUF594) domain family protein	-	-
100383472	IVR1; beta-fructofuranosidase 1	Galactose metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00052/image
100383472	IVR1; beta-fructofuranosidase 1	Starch and sucrose metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00500/image
100383472	IVR1; beta-fructofuranosidase 1	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100383475	proteasome subunit alpha type	Proteasome - Zea mays (maize)	http://rest.kegg.jp/get/zma03050/image
100383477	pco074409; uncharacterized protein LOC100383477	-	-
100383476	pco098114(672); uncharacterized protein LOC100383476 precursor	-	-
103655562	protein RRP6-like 2	-	-
103655563	NADPH--cytochrome P450 reductase	-	-
103632493	uncharacterized LOC103632493	-	-
103632492	glyceraldehyde-3-phosphate dehydrogenase GAPCP2, chloroplastic	-	-
103655568	uncharacterized protein LOC103655568	-	-
103632497	uncharacterized LOC103632497, transcript variant X1	-	-
103632495	uncharacterized LOC103632495	-	-
103651410	zinc finger CCCH domain-containing protein 13 isoform X1	-	-
100192672	transmembrane 9 superfamily protein member 3 precursor	-	-
100192671	uncharacterized protein LOC100192671	-	-
100192670	uncharacterized LOC100192670	-	-
100192677	uncharacterized protein LOC100192677	-	-
100192676	uncharacterized LOC100192676	-	-
100192675	uncharacterized protein LOC100192675	-	-
100192674	tRNA/rRNA methyltransferase (SpoU) family protein	-	-
103640171	ubiquitin carboxyl-terminal hydrolase 3	-	-
103640170	ubiquitin carboxyl-terminal hydrolase 3-like	-	-
100192679	TIDP3001; uncharacterized protein LOC100192679	-	-
100192678	uncharacterized protein LOC100192678	-	-
103632499	uncharacterized LOC103632499	-	-
103640177	uncharacterized protein LOC103640177	-	-
100284437	cl4541_1b; uncharacterized protein LOC100284437	-	-
100284436	pco098884; uncharacterized protein LOC100284436	-	-
100284435	ZFP16-1	-	-
100284434	Rcd1L1; cell differentiation protein rcd1	RNA degradation - Zea mays (maize)	http://rest.kegg.jp/get/zma03018/image
100284433	ZIM4; ZIM motif family protein	Plant hormone signal transduction - Zea mays (maize)	http://rest.kegg.jp/get/zma04075/image
100284432	actin associated protein	-	-
100284431	harpin-induced protein	-	-
100284430	DNA binding protein	-	-
100284438	cl9125_1; uncharacterized protein LOC100284438	Glycerophospholipid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00564/image
100284438	cl9125_1; uncharacterized protein LOC100284438	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
100284438	cl9125_1; uncharacterized protein LOC100284438	Biosynthesis of secondary metabolites - Zea mays (maize)	http://rest.kegg.jp/get/zma01110/image
100284438	cl9125_1; uncharacterized protein LOC100284438	Phosphatidylinositol signaling system - Zea mays (maize)	http://rest.kegg.jp/get/zma04070/image
109943719	uncharacterized LOC109943719	-	-
109943718	protein ILITYHIA	-	-
109944569	uncharacterized LOC109944569	-	-
109944568	uncharacterized LOC109944568	-	-
103654326	uncharacterized LOC103654326	-	-
109944565	uncharacterized LOC109944565	-	-
109943712	binding partner of ACD11 1	-	-
109943711	uncharacterized LOC109943711	-	-
109943710	uncharacterized LOC109943710	-	-
109944561	uncharacterized protein LOC109944561	-	-
109943716	uncharacterized protein LOC109943716	-	-
109944563	nucleolin	-	-
109944562	uncharacterized LOC109944562	-	-
103634286	G-type lectin S-receptor-like serine/threonine-protein kinase RKS1	-	-
109939972	uncharacterized LOC109939972	-	-
109939973	uncharacterized LOC109939973	-	-
109939970	uncharacterized LOC109939970	-	-
109939971	mucin-1-like	-	-
109939976	uncharacterized LOC109939976	-	-
109939977	uncharacterized LOC109939977	-	-
109939974	uncharacterized LOC109939974	-	-
109939975	nitrate reductase [NADH] 3	Nitrogen metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00910/image
103634280	calcium/calmodulin-dependent serine/threonine-protein kinase 1	-	-
109939978	carboxypeptidase SOL1 isoform X1	-	-
109939979	uncharacterized protein LOC109939979	-	-
100217244	uncharacterized LOC100217244	-	-
100217245	uncharacterized protein LOC100217245	-	-
100217246	uncharacterized protein LOC100217246	-	-
100217240	receptor expression-enhancing protein 3	-	-
100217241	IDP866; uncharacterized protein LOC100217241	-	-
100217242	COV1-like protein	-	-
100217243	putative protein kinase superfamily protein	-	-
100217248	rho GDP-dissociation inhibitor 1	-	-
100217249	putative RING zinc finger domain superfamily protein	Protein processing in endoplasmic reticulum - Zea mays (maize)	http://rest.kegg.jp/get/zma04141/image
103636799	inositol polyphosphate multikinase IPK2	Inositol phosphate metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00562/image
103636799	inositol polyphosphate multikinase IPK2	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
103636799	inositol polyphosphate multikinase IPK2	Phosphatidylinositol signaling system - Zea mays (maize)	http://rest.kegg.jp/get/zma04070/image
111590448	Eukaryotic 28S ribosomal RNA	-	-
111590449	5.8S ribosomal RNA	-	-
100381810	uncharacterized LOC100381810, transcript variant X1	-	-
111590441	small nucleolar RNA R41	-	-
111590442	uncharacterized protein LOC111590442	-	-
111590443	uncharacterized LOC111590443	-	-
111590444	small nucleolar RNA Z278	-	-
111590445	small nucleolar RNA Z278	-	-
111590446	corepressor interacting with RBPJ 1-like	-	-
111590447	5.8S ribosomal RNA	-	-
100193102	pco143563; Protein kinase superfamily protein	-	-
100193100	uncharacterized protein LOC100193100	-	-
100193101	hypothetical protein	-	-
100193106	IDP1453; Small nuclear ribonucleoprotein family protein	Spliceosome - Zea mays (maize)	http://rest.kegg.jp/get/zma03040/image
100193107	SKP1-like protein 1A	Ubiquitin mediated proteolysis - Zea mays (maize)	http://rest.kegg.jp/get/zma04120/image
100193107	SKP1-like protein 1A	Protein processing in endoplasmic reticulum - Zea mays (maize)	http://rest.kegg.jp/get/zma04141/image
100193104	uncharacterized protein LOC100193104 precursor	-	-
100193105	uncharacterized protein LOC100193105	-	-
109944381	leukotriene A-4 hydrolase homolog	Arachidonic acid metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00590/image
109944381	leukotriene A-4 hydrolase homolog	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
103634288	uncharacterized protein LOC103634288	-	-
100193108	uncharacterized protein LOC100193108	-	-
100193109	si687016e08; uncharacterized protein LOC100193109	-	-
109944385	golgin subfamily A member 6-like protein 2	-	-
109944384	uncharacterized protein LOC109944384	Mismatch repair - Zea mays (maize)	http://rest.kegg.jp/get/zma03430/image
109944387	glycine-rich protein 1-like	-	-
109944386	glycine-rich protein DOT1-like	-	-
845225	rpoB, ZemaCp013; RNA polymerase beta subunit	Purine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00230/image
845225	rpoB, ZemaCp013; RNA polymerase beta subunit	Pyrimidine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00240/image
845225	rpoB, ZemaCp013; RNA polymerase beta subunit	Metabolic pathways - Zea mays (maize)	http://rest.kegg.jp/get/zma01100/image
845225	rpoB, ZemaCp013; RNA polymerase beta subunit	RNA polymerase - Zea mays (maize)	http://rest.kegg.jp/get/zma03020/image
100381936	uncharacterized protein LOC100381936	-	-
845227	rpoC2, ZemaCp015; RNA polymerase beta'' subunit	Purine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00230/image
845227	rpoC2, ZemaCp015; RNA polymerase beta'' subunit	Pyrimidine metabolism - Zea mays (maize)	http://rest.kegg.jp/get/zma00240/image
