geneID	Description	Pathway	Pathway_map
104581798	uncharacterized LOC104581798	-	-
100822789	elongation factor 1-alpha	RNA transport - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03013/image
100822788	pentatricopeptide repeat-containing protein At1g52620	-	-
100822787	probable BOI-related E3 ubiquitin-protein ligase 3	-	-
100822786	mitoferrin isoform X1	-	-
100822785	putative disease resistance RPP13-like protein 3	-	-
100822784	CBL-interacting protein kinase 10 isoform X1	-	-
100822783	pentatricopeptide repeat-containing protein At5g61400	-	-
100822782	uncharacterized protein LOC100822782	-	-
100822781	NADPH-dependent aldehyde reductase-like protein, chloroplastic	Fatty acid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00061/image
100822781	NADPH-dependent aldehyde reductase-like protein, chloroplastic	Biotin metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00780/image
100822781	NADPH-dependent aldehyde reductase-like protein, chloroplastic	Biosynthesis of unsaturated fatty acids - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01040/image
100822781	NADPH-dependent aldehyde reductase-like protein, chloroplastic	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100822781	NADPH-dependent aldehyde reductase-like protein, chloroplastic	Fatty acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01212/image
100822780	DCN1-like protein 2	-	-
112269428	uncharacterized LOC112269428	-	-
112269429	uncharacterized protein LOC112269429	-	-
112269420	uncharacterized LOC112269420, transcript variant X1	-	-
112269421	uncharacterized LOC112269421	-	-
112269422	uncharacterized protein LOC112269422	-	-
112269423	uncharacterized protein LOC112269423 isoform X1	-	-
112269424	uncharacterized LOC112269424	-	-
112269425	uncharacterized LOC112269425, transcript variant X1	-	-
112269426	uncharacterized LOC112269426	-	-
112269427	uncharacterized protein LOC112269427	-	-
106866765	uncharacterized LOC106866765, transcript variant X2	-	-
100829311	arabinosyltransferase XEG113	Other types of O-glycan biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00514/image
104585233	uncharacterized protein LOC104585233	-	-
100822255	protein GRAVITROPIC IN THE LIGHT 1	-	-
100822254	type III polyketide synthase A	-	-
100822257	F-box protein SKIP28 isoform X1	-	-
100822256	probable WRKY transcription factor 53	-	-
100822251	uncharacterized protein LOC100822251	-	-
100822250	diacylglycerol kinase 3	Glycerolipid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00561/image
100822250	diacylglycerol kinase 3	Glycerophospholipid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00564/image
100822250	diacylglycerol kinase 3	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100822250	diacylglycerol kinase 3	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100822250	diacylglycerol kinase 3	Phosphatidylinositol signaling system - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04070/image
100822253	splicing factor 3B subunit 4	Spliceosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03040/image
100822252	uncharacterized protein KIAA0930 homolog isoform X1	-	-
100822259	probable protein S-acyltransferase 6	-	-
100822258	uncharacterized protein LOC100822258	-	-
100824959	uncharacterized protein LOC100824959 isoform X2	-	-
100824955	protein RETICULATA-RELATED 1, chloroplastic isoform X1	-	-
100824956	uncharacterized protein LOC100824956 isoform X1	-	-
100824957	aminomethyltransferase, mitochondrial	Glycine, serine and threonine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00260/image
100824957	aminomethyltransferase, mitochondrial	Glyoxylate and dicarboxylate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00630/image
100824957	aminomethyltransferase, mitochondrial	One carbon pool by folate - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00670/image
100824957	aminomethyltransferase, mitochondrial	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100824957	aminomethyltransferase, mitochondrial	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100824957	aminomethyltransferase, mitochondrial	Carbon metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01200/image
100824950	pentatricopeptide repeat-containing protein At5g50280, chloroplastic	-	-
100824951	LOW QUALITY PROTEIN: putative F-box/FBD/LRR-repeat protein At3g49480	-	-
100824952	inositol-tetrakisphosphate 1-kinase 3 isoform X1	Inositol phosphate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00562/image
100824952	inositol-tetrakisphosphate 1-kinase 3 isoform X1	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100824952	inositol-tetrakisphosphate 1-kinase 3 isoform X1	Phosphatidylinositol signaling system - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04070/image
104585498	UPF0481 protein At3g47200	-	-
104585497	uncharacterized protein LOC104585497	-	-
104585495	putative disease resistance protein RGA3	-	-
104585494	alpha-humulene synthase	-	-
104585493	uncharacterized protein LOC104585493 isoform X1	-	-
104585490	zinc finger protein GIS3	-	-
104584542	uncharacterized LOC104584542, transcript variant X4	-	-
104584543	uncharacterized LOC104584543, transcript variant X1	-	-
104584540	uncharacterized LOC104584540, transcript variant X2	-	-
104584541	uncharacterized LOC104584541	-	-
104584547	uncharacterized LOC104584547, transcript variant X5	-	-
104584544	uncharacterized protein LOC104584544	-	-
104584545	flavonoid O-methyltransferase-like protein Os11g0303600	-	-
104584548	uncharacterized LOC104584548, transcript variant X1	-	-
100844908	uncharacterized protein At2g24330	-	-
100840004	uncharacterized protein LOC100840004 isoform X1	-	-
100840005	DCC family protein At1g52590, chloroplastic	-	-
100840006	replication stress response regulator SDE2	-	-
100840007	protein PLASTID TRANSCRIPTIONALLY ACTIVE 12, chloroplastic	-	-
100840000	F-box protein At5g46170	-	-
100840001	transcription factor bHLH68	-	-
100840002	leucine-rich repeat extensin-like protein 4	-	-
100840003	probable ethylene response sensor 2	MAPK signaling pathway - plant - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04016/image
100840003	probable ethylene response sensor 2	Plant hormone signal transduction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04075/image
100840009	probable N6-adenosine-methyltransferase MT-A70-like	-	-
112269575	28S ribosomal RNA	-	-
100844904	F-box/LRR-repeat protein 15 isoform X1	-	-
104583530	uncharacterized protein LOC104583530	-	-
104583531	uncharacterized LOC104583531, transcript variant X2	-	-
104583537	uncharacterized protein LOC104583537 isoform X1	-	-
104583534	60S acidic ribosomal protein P0	Ribosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03010/image
104583538	uncharacterized LOC104583538, transcript variant X1	-	-
104583539	uncharacterized protein LOC104583539 isoform X3	-	-
100835958	actin-depolymerizing factor 10	-	-
112270029	uncharacterized LOC112270029	-	-
100835956	WD repeat-containing protein 91 homolog	-	-
100835957	uncharacterized protein LOC100835957	-	-
100835954	phosphatidylinositol/phosphatidylcholine transfer protein SFH13 isoform X1	-	-
112270025	uncharacterized LOC112270025	-	-
100835952	uncharacterized protein LOC100835952 isoform X1	-	-
112270023	uncharacterized LOC112270023	-	-
100835950	uncharacterized protein LOC100835950	-	-
100835951	disease resistance protein RPP13	-	-
100841757	F-box/LRR-repeat protein 14	-	-
100841756	probable cytokinin riboside 5'-monophosphate phosphoribohydrolase LOGL2	-	-
100841755	prohibitin-3, mitochondrial	-	-
100841754	U-box domain-containing protein 9	-	-
100841753	uncharacterized protein LOC100841753	-	-
100841752	succinate dehydrogenase assembly factor 1, mitochondrial	-	-
100841751	3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform X1	Steroid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00100/image
100841751	3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform X1	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100841750	succinate dehydrogenase [ubiquinone] iron-sulfur subunit 1, mitochondrial isoform X2	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100841750	succinate dehydrogenase [ubiquinone] iron-sulfur subunit 1, mitochondrial isoform X2	Oxidative phosphorylation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00190/image
100841750	succinate dehydrogenase [ubiquinone] iron-sulfur subunit 1, mitochondrial isoform X2	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100841750	succinate dehydrogenase [ubiquinone] iron-sulfur subunit 1, mitochondrial isoform X2	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100841750	succinate dehydrogenase [ubiquinone] iron-sulfur subunit 1, mitochondrial isoform X2	Carbon metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01200/image
100841759	WAT1-related protein At5g64700	-	-
100841758	pentatricopeptide repeat-containing protein At3g22690	-	-
112270794	uncharacterized protein LOC112270794	Oxidative phosphorylation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00190/image
112270794	uncharacterized protein LOC112270794	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
112270795	uncharacterized LOC112270795, transcript variant X1	-	-
112270796	uncharacterized protein LOC112270796	-	-
112270797	uncharacterized LOC112270797	-	-
112270790	uncharacterized LOC112270790	-	-
112270791	uncharacterized protein LOC112270791 isoform X1	-	-
112270792	mitogen-activated protein kinase kinase 9-like	MAPK signaling pathway - plant - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04016/image
112270793	uncharacterized LOC112270793, transcript variant X1	-	-
112270799	uncharacterized protein LOC112270799	-	-
100845058	xylulose kinase 2	Pentose and glucuronate interconversions - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00040/image
100845058	xylulose kinase 2	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100845059	uncharacterized protein LOC100845059 isoform X1	-	-
112269851	uncharacterized LOC112269851	-	-
112269850	uncharacterized LOC112269850, transcript variant X1	-	-
112269853	zinc finger A20 and AN1 domain-containing stress-associated protein 7-like	-	-
112269852	uncharacterized protein LOC112269852	-	-
112269855	uncharacterized protein LOC112269855	-	-
112269854	uncharacterized LOC112269854	-	-
112269857	uncharacterized LOC112269857	-	-
112269856	glycine-rich protein 23-like	-	-
112269859	uncharacterized LOC112269859	-	-
112269858	uncharacterized LOC112269858	-	-
100821405	DNA replication licensing factor MCM4	DNA replication - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03030/image
100821407	heavy metal-associated isoprenylated plant protein 28	-	-
100821406	peptide deformylase 1B, chloroplastic	-	-
112271771	uncharacterized protein LOC112271771	-	-
112271770	uncharacterized LOC112271770	-	-
112271773	uncharacterized LOC112271773, transcript variant X1	-	-
112271772	uncharacterized LOC112271772	-	-
112271775	uncharacterized LOC112271775	-	-
100845052	uncharacterized protein LOC100845052 isoform X1	-	-
112271777	transcription factor MYB80-like	-	-
112271776	probable calcium-binding protein CML21	-	-
112271779	uncharacterized LOC112271779	-	-
112271778	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like	-	-
104582379	uncharacterized LOC104582379, transcript variant X1	-	-
104582373	autophagy-related protein 18a	-	-
104582370	E3 ubiquitin-protein ligase EL5	-	-
104582375	uncharacterized protein LOC104582375	-	-
100832728	probable phospholipid hydroperoxide glutathione peroxidase	Glutathione metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00480/image
100832728	probable phospholipid hydroperoxide glutathione peroxidase	Arachidonic acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00590/image
100832729	protein RALF-like 22	-	-
100832720	avenin-like a4	-	-
100832721	nudix hydrolase 8	-	-
100832722	uncharacterized protein LOC100832722	-	-
100832723	uncharacterized protein LOC100832723	-	-
100832724	ubiquinol oxidase 1b, mitochondrial	-	-
100832725	mRNA cap guanine-N7 methyltransferase 1	mRNA surveillance pathway - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03015/image
100832726	BTB/POZ domain and ankyrin repeat-containing protein NPR3	Plant hormone signal transduction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04075/image
100832727	bifunctional riboflavin kinase/FMN phosphatase	Riboflavin metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00740/image
100832727	bifunctional riboflavin kinase/FMN phosphatase	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100832727	bifunctional riboflavin kinase/FMN phosphatase	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100845854	histone deacetylase 14 isoform X2	-	-
100845855	probable mixed-linked glucan synthase 3	-	-
100845856	ABC transporter G family member 51 isoform X1	-	-
100845857	xyloglucan endotransglucosylase/hydrolase protein 24	-	-
100845850	pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial	Glycolysis / Gluconeogenesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00010/image
100845850	pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100845850	pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial	Pyruvate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00620/image
100845850	pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100845850	pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100845850	pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial	Carbon metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01200/image
100845851	uncharacterized protein LOC100845851 isoform X1	-	-
100845852	CCR4-NOT transcription complex subunit 9 isoform X3	RNA degradation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03018/image
100845853	protein SUPPRESSOR OF FRI 4	-	-
6439849	petB, BrdiC_p055; cytochrome b6	Photosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00195/image
6439849	petB, BrdiC_p055; cytochrome b6	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100845859	probable transcription factor At5g28040	-	-
104793944	MIR437; bdi-miR437	-	-
104793945	bdi-miR1127	-	-
104793946	bdi-miR1135	-	-
104793940	MIR156A; bdi-miR156a	-	-
104793941	MIR172D; bdi-miR172d	-	-
104793942	MIR166A; bdi-miR166a-5p	-	-
104793943	MIR171C; bdi-miR171c-5p	-	-
112268816	uncharacterized LOC112268816	-	-
112268817	uncharacterized protein LOC112268817	-	-
112268814	uncharacterized LOC112268814, transcript variant X1	-	-
112268815	uncharacterized LOC112268815	-	-
112268812	uncharacterized protein LOC112268812	-	-
112268813	uncharacterized LOC112268813	-	-
112268810	uncharacterized LOC112268810	-	-
112268811	uncharacterized LOC112268811	-	-
112268818	uncharacterized LOC112268818	-	-
112268819	protein SMAX1-LIKE 3-like	-	-
100825823	protein PHOSPHATE STARVATION RESPONSE 2 isoform X2	-	-
100828810	GDSL esterase/lipase At5g55050	-	-
100825821	thiosulfate/3-mercaptopyruvate sulfurtransferase 1, mitochondrial isoform X1	Cysteine and methionine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00270/image
100825821	thiosulfate/3-mercaptopyruvate sulfurtransferase 1, mitochondrial isoform X1	Sulfur metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00920/image
100825821	thiosulfate/3-mercaptopyruvate sulfurtransferase 1, mitochondrial isoform X1	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100825821	thiosulfate/3-mercaptopyruvate sulfurtransferase 1, mitochondrial isoform X1	Sulfur relay system - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04122/image
100825820	peroxisomal membrane protein PEX14 isoform X2	Peroxisome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04146/image
100825827	uclacyanin-3	-	-
100825826	sodium/potassium/calcium exchanger 1	-	-
100838609	uncharacterized LOC100838609	-	-
100838608	proline-rich protein 4	-	-
100838605	uncharacterized protein LOC100838605	-	-
100838604	peroxidase 57	Phenylpropanoid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00940/image
100838604	peroxidase 57	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100838604	peroxidase 57	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100838607	flavone O-methyltransferase 1	-	-
100838606	glycerate dehydrogenase	Glycine, serine and threonine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00260/image
100838606	glycerate dehydrogenase	Glyoxylate and dicarboxylate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00630/image
100838606	glycerate dehydrogenase	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100838606	glycerate dehydrogenase	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100838606	glycerate dehydrogenase	Carbon metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01200/image
100838601	citrate synthase, glyoxysomal	Citrate cycle (TCA cycle) - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00020/image
100838601	citrate synthase, glyoxysomal	Glyoxylate and dicarboxylate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00630/image
100838601	citrate synthase, glyoxysomal	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100838601	citrate synthase, glyoxysomal	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100838601	citrate synthase, glyoxysomal	Carbon metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01200/image
100838601	citrate synthase, glyoxysomal	2-Oxocarboxylic acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01210/image
100838601	citrate synthase, glyoxysomal	Biosynthesis of amino acids - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01230/image
100838600	protein NDL1	-	-
100838603	transcription factor CSA	-	-
100830478	protein ALTERED XYLOGLUCAN 4-like	-	-
100830479	tyrosine N-monooxygenase	-	-
100830477	DNA-binding protein S1FA	-	-
100830474	uncharacterized protein LOC100830474	-	-
100830475	polyphenol oxidase I, chloroplastic	Tyrosine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00350/image
100830475	polyphenol oxidase I, chloroplastic	Isoquinoline alkaloid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00950/image
100830475	polyphenol oxidase I, chloroplastic	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100830475	polyphenol oxidase I, chloroplastic	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100830472	probable trehalose-phosphate phosphatase 10 isoform X1	Starch and sucrose metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00500/image
100830472	probable trehalose-phosphate phosphatase 10 isoform X1	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100830473	uncharacterized LOC100830473	-	-
100830470	cleavage and polyadenylation specificity factor subunit 2 isoform X2	mRNA surveillance pathway - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03015/image
100830471	glucose-6-phosphate/phosphate translocator 2, chloroplastic	-	-
100833921	probable apyrase 6	Purine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00230/image
100833921	probable apyrase 6	Pyrimidine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00240/image
100836732	uncharacterized protein LOC100836732	-	-
100833923	protein PHOSPHATE STARVATION RESPONSE 1	-	-
100833922	hydrophobic protein LTI6A	-	-
100833925	GDSL esterase/lipase EXL3	-	-
100836736	protein trichome birefringence-like 2	-	-
100833927	syntaxin-related protein KNOLLE	SNARE interactions in vesicular transport - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04130/image
100833926	E3 ubiquitin-protein ligase SDIR1 isoform X1	-	-
100833929	cytochrome P450 94C1-like	-	-
100833928	reticulon-like protein B8	-	-
100836739	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase	Protein processing in endoplasmic reticulum - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04141/image
100836738	protein TONNEAU 1a	-	-
100828530	uncharacterized protein LOC100828530	-	-
100825327	RNA-binding KH domain-containing protein PEPPER	-	-
100825320	cytochrome P450 86B1	-	-
100835181	high molecular mass early light-inducible protein HV58, chloroplastic	-	-
100835180	disease resistance protein RGA2-like	-	-
100835182	3-isopropylmalate dehydrogenase 2, chloroplastic	Valine, leucine and isoleucine biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00290/image
100835182	3-isopropylmalate dehydrogenase 2, chloroplastic	C5-Branched dibasic acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00660/image
100835182	3-isopropylmalate dehydrogenase 2, chloroplastic	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100835182	3-isopropylmalate dehydrogenase 2, chloroplastic	Biosynthesis of secondary metabolites - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01110/image
100835182	3-isopropylmalate dehydrogenase 2, chloroplastic	2-Oxocarboxylic acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01210/image
100835182	3-isopropylmalate dehydrogenase 2, chloroplastic	Biosynthesis of amino acids - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01230/image
100835185	G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130 isoform X1	-	-
100835184	G-type lectin S-receptor-like serine/threonine-protein kinase LECRK2	-	-
100835186	uncharacterized protein LOC100835186	-	-
100835189	MSH1; DNA mismatch repair protein MSH1, mitochondrial isoform X1	-	-
100835188	probable protein transport Sec1a isoform X1	-	-
100825323	probable sucrose-phosphate synthase 4	Starch and sucrose metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00500/image
100825323	probable sucrose-phosphate synthase 4	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100844068	cell number regulator 8	-	-
100844069	KAT8 regulatory NSL complex subunit 3	-	-
100844066	transcription factor LAX PANICLE 1	-	-
100844067	tRNA A64-2'-O-ribosylphosphate transferase isoform X2	-	-
100844064	UPF0014 membrane protein STAR2	-	-
100844065	clathrin interactor EPSIN 1-like	Endocytosis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04144/image
100844062	uncharacterized protein LOC100844062	-	-
100844063	disease resistance protein RGA2	-	-
100844060	alpha carbonic anhydrase 7	Nitrogen metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00910/image
100844061	uncharacterized protein LOC100844061	-	-
100830298	uncharacterized protein LOC100830298 isoform X1	-	-
100830299	long chain acyl-CoA synthetase 4	Fatty acid biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00061/image
100830299	long chain acyl-CoA synthetase 4	Fatty acid degradation - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00071/image
100830299	long chain acyl-CoA synthetase 4	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100830299	long chain acyl-CoA synthetase 4	Fatty acid metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01212/image
100830299	long chain acyl-CoA synthetase 4	Peroxisome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04146/image
100830292	uncharacterized protein LOC100830292	-	-
100830293	uncharacterized protein LOC100830293 isoform X1	-	-
100830290	AT-hook motif nuclear-localized protein 23	-	-
100830291	coiled-coil domain-containing protein 12 isoform X2	Spliceosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03040/image
100830296	zinc finger protein HD1	-	-
100830297	homeobox-leucine zipper protein ROC8	-	-
100830294	uncharacterized protein LOC100830294	-	-
100830295	30S ribosomal protein S31, chloroplastic	-	-
100827173	heavy metal-associated isoprenylated plant protein 39	-	-
100827172	uncharacterized protein LOC100827172	-	-
100827170	uncharacterized protein LOC100827170	-	-
100827177	uncharacterized protein LOC100827177 isoform X2	-	-
100827175	zinc finger protein 8	-	-
100827174	uncharacterized protein LOC100827174 isoform X1	-	-
100827179	protein POLAR LOCALIZATION DURING ASYMMETRIC DIVISION AND REDISTRIBUTION	-	-
100827178	uncharacterized membrane protein At3g27390 isoform X1	-	-
100826592	delta(8)-fatty-acid desaturase 2	-	-
100826593	protein WHAT'S THIS FACTOR 1	-	-
100826591	UDP-glycosyltransferase 83A1	-	-
100837129	FIP1[V]-like protein	-	-
100837124	uncharacterized protein LOC100837124 isoform X1	-	-
100837127	calcium-dependent protein kinase 25	Plant-pathogen interaction - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04626/image
100837126	E3 ubiquitin-protein ligase RGLG2 isoform X2	-	-
100837121	uncharacterized protein LOC100837121	-	-
100837120	ATP synthase delta chain, chloroplastic	-	-
100837123	transcription factor BIM2 isoform X1	-	-
100837122	glutamine synthetase cytosolic isozyme 1-3	Arginine biosynthesis - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00220/image
100837122	glutamine synthetase cytosolic isozyme 1-3	Alanine, aspartate and glutamate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00250/image
100837122	glutamine synthetase cytosolic isozyme 1-3	Glyoxylate and dicarboxylate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00630/image
100837122	glutamine synthetase cytosolic isozyme 1-3	Nitrogen metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00910/image
100837122	glutamine synthetase cytosolic isozyme 1-3	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100837122	glutamine synthetase cytosolic isozyme 1-3	Biosynthesis of amino acids - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01230/image
100826594	mitogen-activated protein kinase kinase 9	-	-
100826598	protein ODORANT1	-	-
100844931	60S ribosomal protein L7a-1	Ribosome - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03010/image
100844933	glutamic acid-rich protein	Purine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00230/image
100844933	glutamic acid-rich protein	Pyrimidine metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00240/image
100844933	glutamic acid-rich protein	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100844933	glutamic acid-rich protein	RNA polymerase - Brachypodium distachyon	http://rest.kegg.jp/get/bdi03020/image
100844934	3'(2'),5'-bisphosphate nucleotidase	Inositol phosphate metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00562/image
100844934	3'(2'),5'-bisphosphate nucleotidase	Sulfur metabolism - Brachypodium distachyon	http://rest.kegg.jp/get/bdi00920/image
100844934	3'(2'),5'-bisphosphate nucleotidase	Metabolic pathways - Brachypodium distachyon	http://rest.kegg.jp/get/bdi01100/image
100844934	3'(2'),5'-bisphosphate nucleotidase	Phosphatidylinositol signaling system - Brachypodium distachyon	http://rest.kegg.jp/get/bdi04070/image
100844935	mixed-linked glucan synthase 2	-	-
100844936	rhodanese-like domain-containing protein 6 isoform X4	-	-
100844937	monosaccharide-sensing protein 2	-	-
100844938	sulfite exporter TauE/SafE family protein 4	-	-
100844939	uncharacterized protein LOC100844939	-	-
100836408	uncharacterized protein LOC100836408	-	-
100828312	uncharacterized protein LOC100828312	-	-
100828313	uncharacterized protein LOC100828313	-	-
100828310	probable E3 ubiquitin-protein ligase ARI8	-	-
100828316	uncharacterized protein LOC100828316 isoform X1	-	-
