geneID	Description	Pathway	Pathway_map
Dmel_CG6719	mgr; merry-go-round	-	-
Dmel_CG7045	tHMG1; testis-enriched HMG-box-containing protein 1	-	-
Dmel_CG7044	CG7044; uncharacterized protein	-	-
Dmel_CG14437	COQ7; COQ7	Ubiquinone and other terpenoid-quinone biosynthesis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00130/image
Dmel_CG14437	COQ7; COQ7	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG7046	tHMG2; testis-enriched HMG-box-containing protein 2, isoform B	-	-
Dmel_CG14431	CG14431; uncharacterized protein, isoform C	-	-
Dmel_CG14430	bou; boudin	-	-
Dmel_CG7590	scyl; scylla, isoform A	-	-
Dmel_CG14439	CG14439; uncharacterized protein, isoform B	-	-
Dmel_CG14438	CG14438; uncharacterized protein, isoform C	-	-
Dmel_CG7599	Eig71Ef; Ecdysone-induced gene 71Ef	-	-
Dmel_CG7598	CIA30; complex I intermediate-associated protein, 30 kDa	-	-
Dmel_CG4598	CG4598; uncharacterized protein, isoform B	Fatty acid degradation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00071/image
Dmel_CG1079	Fie; fire exit, isoform B	-	-
Dmel_CG6509	Dlg5; discs large 5, isoform C	-	-
Dmel_CG5893	D; dichaete, isoform B	-	-
Dmel_CG13780	Pvf2; PDGF- and VEGF-related factor 2	-	-
Dmel_CG13786	CG13786; uncharacterized protein	-	-
Dmel_CG13787	Gr28a; gustatory receptor 28a	-	-
Dmel_CG13784	CG13784; uncharacterized protein, isoform C	-	-
Dmel_CG13788	Gr28b; gustatory receptor 28b, isoform C	-	-
Dmel_CG12079	ND-30; NADH dehydrogenase (ubiquinone) 30 kDa subunit	Oxidative phosphorylation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00190/image
Dmel_CG12079	ND-30; NADH dehydrogenase (ubiquinone) 30 kDa subunit	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG32045	fry; furry, isoform B	-	-
Dmel_CG12078	CG12078; uncharacterized protein, isoform B	-	-
Dmel_CG32040	CG32040; uncharacterized protein	-	-
Dmel_CR33418	5SrRNA:CR33418; 5S ribosomal RNA	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CR33418	5SrRNA:CR33418; 5S ribosomal RNA	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG8205	fus; fusilli, isoform D	-	-
Dmel_CR42904	mir-276b; mir-276b-RA	-	-
Dmel_CG34453	CG34453; uncharacterized protein	-	-
Dmel_CG43273	CG43273; uncharacterized protein, isoform A	-	-
Dmel_CG12072	wts; warts	Apoptosis - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04214/image
Dmel_CG12072	wts; warts	Hippo signaling pathway - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04391/image
Dmel_CG12072	wts; warts	Hippo signaling pathway - multiple species - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04392/image
Dmel_CR42755	CR42755	-	-
Dmel_CR42756	CR42756	-	-
Dmel_CG12071	CG12071; uncharacterized protein, isoform F	-	-
Dmel_CG12070	Sap-r; Saposin-related, isoform A	Lysosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04142/image
Dmel_CG43277	CG43277; uncharacterized protein	-	-
Dmel_CG9792	yellow-e	-	-
Dmel_CG32592	hiw; highwire, isoform B	-	-
Dmel_CG32593	Flo2; flotillin 2, isoform K	-	-
Dmel_CG32590	CG32590; uncharacterized protein	-	-
Dmel_CG32591	CG32591; uncharacterized protein, isoform B	-	-
Dmel_CG32264	CG32264; uncharacterized protein, isoform E	-	-
Dmel_CG32597	l(1)G0469; lethal (1) G0469, isoform C	-	-
Dmel_CG32594	be; ben, isoform F	-	-
Dmel_CG32595	hog; hog	-	-
Dmel_CG32268	Drsl6; Drosomycin-like 6	-	-
Dmel_CG32269	CG32269; uncharacterized protein, isoform B	-	-
Dmel_CG32598	betaNACtes6; Nascent-associated complex beta-subunit-like, testis 6	-	-
Dmel_CG32599	CG32599; uncharacterized protein	-	-
Dmel_CG8001	CG8001; uncharacterized protein, isoform B	-	-
Dmel_CG4249	c(2)M; crossover suppressor on 2 of manheim	-	-
Dmel_CG18437	unc80; uncoordinated 80, isoform C	-	-
Dmel_CG4241	DPCoAC; dephosphocoenzyme A carrier, isoform D	-	-
Dmel_CG4247	mRpS10; mitochondrial ribosomal protein S10, isoform B	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG4244	Su(dx); suppressor of deltex, isoform F	Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04120/image
Dmel_CG4244	Su(dx); suppressor of deltex, isoform F	Endocytosis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04144/image
Dmel_CR44560	CR44560	-	-
Dmel_CG3743	MTF-1; metal response element-binding transcription Factor-1, isoform C	-	-
Dmel_CG16815	CG16815; uncharacterized protein	-	-
Dmel_CG3905	Su(z)2; suppressor of zeste 2, isoform B	-	-
Dmel_CG8028	CG8028; uncharacterized protein, isoform C	-	-
Dmel_CG8029	VhaAC45; vacuolar H[+] ATPase AC45 accessory subunit, isoform B	Oxidative phosphorylation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00190/image
Dmel_CG8029	VhaAC45; vacuolar H[+] ATPase AC45 accessory subunit, isoform B	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG8029	VhaAC45; vacuolar H[+] ATPase AC45 accessory subunit, isoform B	Lysosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04142/image
Dmel_CG8029	VhaAC45; vacuolar H[+] ATPase AC45 accessory subunit, isoform B	Phagosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04145/image
Dmel_CG31609	CG31609; uncharacterized protein	-	-
Dmel_CG3902	CG3902; uncharacterized protein	Fatty acid degradation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00071/image
Dmel_CG3902	CG3902; uncharacterized protein	Valine, leucine and isoleucine degradation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00280/image
Dmel_CG3902	CG3902; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG3902	CG3902; uncharacterized protein	Fatty acid metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01212/image
Dmel_CG3903	Gli; gliotactin, isoform A	-	-
Dmel_CG43245	CG43245; uncharacterized protein, isoform A	-	-
Dmel_CG8023	eIF4E3; eukaryotic translation initiation factor 4E3	RNA transport - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03013/image
Dmel_CG8023	eIF4E3; eukaryotic translation initiation factor 4E3	mTOR signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04150/image
Dmel_CG42522	CSN8; COP9 signalosome subunit 8	-	-
Dmel_CG8021	SLIRP2; SRA stem-loop interacting RNA binding protein 2	-	-
Dmel_CG8026	CG8026; uncharacterized protein, isoform C	-	-
Dmel_CG3909	CG3909; uncharacterized protein	RNA degradation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03018/image
Dmel_CG8024	Rab32; Rab32, isoform J	-	-
Dmel_CG8025	Mtr3; Mtr3	RNA degradation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03018/image
Dmel_CG7629	AttD; Attacin-D	-	-
Dmel_CR44563	CR44563	-	-
Dmel_CG10209	CG10209; uncharacterized protein, isoform B	-	-
Dmel_CG7620	l(3)87Df; lethal (3) 87Df	-	-
Dmel_CG7623	sll; slalom, isoform B	-	-
Dmel_CG7622	RpL36; ribosomal protein L36, isoform E	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG7625	VhaM9.7-b; vacuolar H[+] ATPase M9.7 subunit b, isoform B	Oxidative phosphorylation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00190/image
Dmel_CG7625	VhaM9.7-b; vacuolar H[+] ATPase M9.7 subunit b, isoform B	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG7625	VhaM9.7-b; vacuolar H[+] ATPase M9.7 subunit b, isoform B	Phagosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04145/image
Dmel_CG7627	CG7627; uncharacterized protein, isoform B	ABC transporters - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme02010/image
Dmel_CG7626	Spt5; Spt5	-	-
Dmel_CR46123	CR46123	-	-
Dmel_CR46122	CR46122	-	-
Dmel_CG14899	Der-2; Derlin-2	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04141/image
Dmel_CG14898	Sdhaf3; succinate dehydrogenase assembly factor 3	-	-
Dmel_CG1511	Eph; Eph receptor tyrosine kinase, isoform F	-	-
Dmel_CG1059	Karybeta3; karyopherin beta 3, isoform B	-	-
Dmel_CR46125	CR46125	-	-
Dmel_CG4029	jumu; jumeau	-	-
Dmel_CG14893	CG14893; uncharacterized protein	Peroxisome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04146/image
Dmel_CG14892	CG14892; uncharacterized protein	-	-
Dmel_CG1504	CG1504; uncharacterized protein, isoform C	-	-
Dmel_CG1505	gd; gastrulation-defective, isoform D	-	-
Dmel_CG1502	tsg; twisted gastrulation	-	-
Dmel_CG1503	CG1503; uncharacterized protein, isoform B	-	-
Dmel_CG14895	Pak3; Pak3, isoform D	Hippo signaling pathway - multiple species - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04392/image
Dmel_CG14894	CG14894; uncharacterized protein, isoform B	-	-
Dmel_CR44562	CR44562	-	-
Dmel_CG31601	CG31601; uncharacterized protein, isoform B	-	-
Dmel_CR42903	mir-309; mir-309-RB	-	-
Dmel_CG5991	CG5991; uncharacterized protein, isoform A	Glycerophospholipid metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00564/image
Dmel_CG5991	CG5991; uncharacterized protein, isoform A	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG33882	His2B:CG33882; histone H2B	-	-
Dmel_CG5993	upd1; unpaired 1, isoform B	Hippo signaling pathway - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04391/image
Dmel_CG33880	His2B:CG33880; histone H2B	-	-
Dmel_CG33887	His4:CG33887; histone H4	-	-
Dmel_CG33886	His2B:CG33886; histone H2B	-	-
Dmel_CG33885	His4:CG33885; histone H4	-	-
Dmel_CG5996	Trpgamma; transient receptor potential cation channel gamma, isoform A	Phototransduction - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04745/image
Dmel_CG5999	CG5999; uncharacterized protein	Pentose and glucuronate interconversions - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00040/image
Dmel_CG5999	CG5999; uncharacterized protein	Ascorbate and aldarate metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00053/image
Dmel_CG5999	CG5999; uncharacterized protein	Retinol metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00830/image
Dmel_CG5999	CG5999; uncharacterized protein	Porphyrin and chlorophyll metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00860/image
Dmel_CG5999	CG5999; uncharacterized protein	Metabolism of xenobiotics by cytochrome P450 - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00980/image
Dmel_CG5999	CG5999; uncharacterized protein	Drug metabolism - cytochrome P450 - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00982/image
Dmel_CG5999	CG5999; uncharacterized protein	Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00983/image
Dmel_CG5999	CG5999; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG5998	Adgf-B; adenosine deaminase-related growth factor B	Purine metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00230/image
Dmel_CG5998	Adgf-B; adenosine deaminase-related growth factor B	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG33889	His4:CG33889; histone H4	-	-
Dmel_CG33888	His2B:CG33888; histone H2B	-	-
Dmel_CG34115	CG34115; uncharacterized protein	-	-
Dmel_CG15004	Teh2; tipE homolog 2, isoform B	-	-
Dmel_CG42866	CG42866; uncharacterized protein	-	-
Dmel_CG1513	CG1513; uncharacterized protein, isoform B	-	-
Dmel_CR44849	CR44849	-	-
Dmel_CG5199	CG5199; uncharacterized protein, isoform B	-	-
Dmel_CG44009	Vti1b; vesicle transport through interaction with t-SNAREs 1b, isoform A	SNARE interactions in vesicular transport - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04130/image
Dmel_CG9271	Vm34Ca; vitelline membrane 34Ca	-	-
Dmel_CR46128	CR46128	-	-
Dmel_CG5191	CG5191; uncharacterized protein, isoform F	-	-
Dmel_CG5190	rswl; roswell	-	-
Dmel_CG5193	TfIIB; transcription factor IIB, isoform B	Basal transcription factors - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03022/image
Dmel_CG5192	Rh6; rhodopsin 6	-	-
Dmel_CG5195	atk; artichoke, isoform B	-	-
Dmel_CG5194	CG5194; uncharacterized protein, isoform B	-	-
Dmel_CG42690	CG42690; uncharacterized protein, isoform A	-	-
Dmel_CG5196	CG5196; uncharacterized protein, isoform A	-	-
Dmel_CG31764	vir-1; virus-induced RNA 1, isoform D	-	-
Dmel_CG31817	CG31817; uncharacterized protein	-	-
Dmel_CG31814	CG31814; uncharacterized protein, isoform B	-	-
Dmel_CG31815	CG31815; uncharacterized protein	-	-
Dmel_CG31760	CG31760; uncharacterized protein, isoform C	-	-
Dmel_CG31813	CG31813; uncharacterized protein, isoform B	-	-
Dmel_CG31762	bru1; bruno 1, isoform E	Dorso-ventral axis formation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04320/image
Dmel_CG31811	CenG1A; centaurin gamma 1A, isoform B	Endocytosis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04144/image
Dmel_CG31769	CG31769; uncharacterized protein	-	-
Dmel_CG44008	CG44008; uncharacterized protein, isoform A	-	-
Dmel_CG12499	CG12499; uncharacterized protein	-	-
Dmel_CG12498	CG12498; uncharacterized protein	-	-
Dmel_CG9889	yellow-d	-	-
Dmel_CG9888	Fib; fibrillarin	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CG12972	ebd2; earthbound 2, isoform B	-	-
Dmel_CG43691	CG43691; uncharacterized protein, isoform C	-	-
Dmel_CG12490	CG12490; uncharacterized protein	-	-
Dmel_CG43921	hwt; heavyweight, isoform A	-	-
Dmel_CG43920	CG43920; uncharacterized protein, isoform B	-	-
Dmel_CG9887	VGlut; vesicular glutamate transporter, isoform B	-	-
Dmel_CG43694	CG43694; uncharacterized protein	-	-
Dmel_CG9885	dpp; decapentaplegic, isoform A	MAPK signaling pathway - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04013/image
Dmel_CG9885	dpp; decapentaplegic, isoform A	Hedgehog signaling pathway - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04341/image
Dmel_CG9885	dpp; decapentaplegic, isoform A	TGF-beta signaling pathway - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04350/image
Dmel_CG12496	CG12496; uncharacterized protein	-	-
Dmel_CG3333	Nop60B; nucleolar protein at 60B, isoform B	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CR33408	5SrRNA:CR33408; 5S ribosomal RNA	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CR33408	5SrRNA:CR33408; 5S ribosomal RNA	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CR33409	5SrRNA:CR33409; 5S ribosomal RNA	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CR33409	5SrRNA:CR33409; 5S ribosomal RNA	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG5379	CG5379; uncharacterized protein, isoform B	Nitrogen metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00910/image
Dmel_CG5378	Rpn7; regulatory particle non-ATPase 7	Proteasome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03050/image
Dmel_CR33400	5SrRNA:CR33400; 5S ribosomal RNA	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CR33400	5SrRNA:CR33400; 5S ribosomal RNA	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG5374	CCT1; chaperonin containing TCP1 subunit 1, isoform A	-	-
Dmel_CG5377	CG5377; uncharacterized protein	-	-
Dmel_CG5376	CG5376; uncharacterized protein	-	-
Dmel_CR33404	5SrRNA:CR33404; 5S ribosomal RNA	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CR33404	5SrRNA:CR33404; 5S ribosomal RNA	Ribosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03010/image
Dmel_CG5370	Dcp-1; death caspase-1	Apoptosis - fly - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04214/image
Dmel_CG5370	Dcp-1; death caspase-1	Apoptosis - multiple species - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04215/image
Dmel_CG5373	Pi3K59F; phosphotidylinositol 3 kinase 59F	Inositol phosphate metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00562/image
Dmel_CG5373	Pi3K59F; phosphotidylinositol 3 kinase 59F	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG5373	Pi3K59F; phosphotidylinositol 3 kinase 59F	Phosphatidylinositol signaling system - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04070/image
Dmel_CG5373	Pi3K59F; phosphotidylinositol 3 kinase 59F	Autophagy - other - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04136/image
Dmel_CG5373	Pi3K59F; phosphotidylinositol 3 kinase 59F	Autophagy - animal - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04140/image
Dmel_CG5373	Pi3K59F; phosphotidylinositol 3 kinase 59F	Phagosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04145/image
Dmel_CG5372	ItgaPS5; integrin alphaPS5 subunit	-	-
Dmel_CG15201	CG15201; uncharacterized protein	-	-
Dmel_CG15200	CG15200; uncharacterized protein	-	-
Dmel_CG15203	CG15203; uncharacterized protein, isoform B	-	-
Dmel_CG15202	CG15202; uncharacterized protein, isoform B	-	-
Dmel_CR44802	CR44802	-	-
Dmel_CR44803	CR44803	-	-
Dmel_CR44800	CR44800	-	-
Dmel_CG40006	CG40006; uncharacterized protein	-	-
Dmel_CG15209	CG15209; uncharacterized protein	-	-
Dmel_CG15208	CG15208; uncharacterized protein, isoform B	-	-
Dmel_CR44808	CR44808	-	-
Dmel_CR44809	CR44809	-	-
Dmel_CG43075	CG43075; uncharacterized protein	-	-
Dmel_CG2977	Inx7; innexin 7	-	-
Dmel_CG43077	CG43077; uncharacterized protein	-	-
Dmel_CG12276	Aos1; activator of SUMO 1	Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04120/image
Dmel_CG2972	CG2972; uncharacterized protein, isoform B	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03008/image
Dmel_CG9086	Ubr1; Ubr1 ubiquitin ligase, isoform B	-	-
Dmel_CG43073	Rbp; RIM-binding protein, isoform N	-	-
Dmel_CG9084	CG9084; uncharacterized protein, isoform C	-	-
Dmel_CG9089	wus; wurst, isoform B	-	-
Dmel_CG9088	lid; little imaginal discs, isoform C	-	-
Dmel_CG12279	CG12279; uncharacterized protein	Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00270/image
Dmel_CG12279	CG12279; uncharacterized protein	Sulfur metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00920/image
Dmel_CG12279	CG12279; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG12279	CG12279; uncharacterized protein	Sulfur relay system - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04122/image
Dmel_CG12278	CG12278; uncharacterized protein	-	-
Dmel_CG2979	Yp2; yolk protein 2, isoform B	-	-
Dmel_CR45314	CR45314	-	-
Dmel_CR45317	CR45317	-	-
Dmel_CR45316	CR45316	-	-
Dmel_CR45311	CR45311	-	-
Dmel_CR45310	CR45310	-	-
Dmel_CR45313	CR45313	-	-
Dmel_CG33200	VepD; Ventrally-expressed protein D, isoform B	-	-
Dmel_CG44005	CG44005; uncharacterized protein, isoform B	-	-
Dmel_CG40049	mRpS5; mitochondrial ribosomal protein S5, isoform D	-	-
Dmel_CR45319	CR45319	-	-
Dmel_CR45318	CR45318	-	-
Dmel_CG9222	CG9222; uncharacterized protein	-	-
Dmel_CR42836	CR42836	-	-
Dmel_CG45049	CG45049; uncharacterized protein, isoform B	-	-
Dmel_CG15879	CG15879; uncharacterized protein	-	-
Dmel_CG44004	CG44004; uncharacterized protein, isoform B	-	-
Dmel_CG16975	Sfmbt; Scm-related gene containing four mbt domains, isoform D	-	-
Dmel_CG18766	CG18766; uncharacterized protein, isoform C	-	-
Dmel_CG5521	CG5521; uncharacterized protein, isoform A	-	-
Dmel_CG5177	CG5177; uncharacterized protein, isoform B	Starch and sucrose metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00500/image
Dmel_CG5177	CG5177; uncharacterized protein, isoform B	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG32055	CG32055; uncharacterized protein	-	-
Dmel_CG44007	Pde1c; phosphodiesterase 1c, isoform B	Purine metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00230/image
Dmel_CG17484	p120ctn; adherens junction protein p120	-	-
Dmel_CG4365	tzn; tenzing norgay, isoform A	Pyruvate metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00620/image
Dmel_CG14980	Ccz1; Caffeine, calcium, zinc sensitivity 1	-	-
Dmel_CG44006	CG44006; uncharacterized protein	-	-
Dmel_CG10265	CG10265; uncharacterized protein, isoform A	-	-
Dmel_CG2358	twr; twisted bristles roughened eye	Protein export - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03060/image
Dmel_CG34277	CG34277; uncharacterized protein, isoform D	-	-
Dmel_CG14153	CG14153; uncharacterized protein	-	-
Dmel_CG15347	CG15347; uncharacterized protein, isoform B	-	-
Dmel_CG14156	Or67c; odorant receptor 67c	-	-
Dmel_CG14157	Or67d; odorant receptor 67d	-	-
Dmel_CG14154	CG14154; uncharacterized protein, isoform B	-	-
Dmel_CG34271	Cpr65Ay; cuticular protein 65Ay	-	-
Dmel_CG14983	CG14983; uncharacterized protein	-	-
Dmel_CG33890	His2B:CG33890; histone H2B	-	-
Dmel_CG34270	Cpr65Ax1; cuticular protein 65Ax1	-	-
Dmel_CR42431	Su(Ste):CR42431	-	-
Dmel_CR42430	Su(Ste):CR42430	-	-
Dmel_CR32913	snRNA:U2:14B; small nuclear RNA U2 at 14B	RNA transport - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03013/image
Dmel_CR32913	snRNA:U2:14B; small nuclear RNA U2 at 14B	Spliceosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03040/image
Dmel_CR42924	mir-303; mir-303-RA	-	-
Dmel_CR42923	mir-974; mir-974-RA	-	-
Dmel_CR32914	snRNA:U5:14B; small nuclear RNA U5 at 14B	-	-
Dmel_CR42921	mir-929; mir-929-RB	-	-
Dmel_CG9465	LManIV; lysosomal alpha-mannosidase IV	Other glycan degradation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00511/image
Dmel_CG9465	LManIV; lysosomal alpha-mannosidase IV	Lysosome - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme04142/image
Dmel_CR42439	Su(Ste):CR42439	-	-
Dmel_CR42438	Su(Ste):CR42438	-	-
Dmel_CG9083	CG9083; uncharacterized protein	-	-
Dmel_CG14921	CG14921; uncharacterized protein	-	-
Dmel_CR42929	mir-971; mir-971-RB	-	-
Dmel_CR42928	mir-33; mir-33-RA	-	-
Dmel_CR44370	CR44370	-	-
Dmel_CR44371	CR44371	-	-
Dmel_CR44372	CR44372	-	-
Dmel_CR44373	CR44373	-	-
Dmel_CR44374	CR44374	-	-
Dmel_CR44375	CR44375	-	-
Dmel_CR44376	CR44376	-	-
Dmel_CR44377	CR44377	-	-
Dmel_CG9193	PCNA; proliferating cell nuclear antigen, isoform A	DNA replication - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03030/image
Dmel_CG9193	PCNA; proliferating cell nuclear antigen, isoform A	Base excision repair - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03410/image
Dmel_CG9193	PCNA; proliferating cell nuclear antigen, isoform A	Nucleotide excision repair - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03420/image
Dmel_CG9193	PCNA; proliferating cell nuclear antigen, isoform A	Mismatch repair - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03430/image
Dmel_CG14982	CG14982; uncharacterized protein, isoform C	-	-
Dmel_CG11815	CG11815; uncharacterized protein	-	-
Dmel_CG12034	CG12034; uncharacterized protein	Sphingolipid metabolism - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00600/image
Dmel_CG12034	CG12034; uncharacterized protein	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG44000	CG44000; uncharacterized protein, isoform B	-	-
Dmel_CG8844	ND-PDSW; NADH dehydrogenase (ubiquinone) PDSW subunit, isoform A	Oxidative phosphorylation - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme00190/image
Dmel_CG8844	ND-PDSW; NADH dehydrogenase (ubiquinone) PDSW subunit, isoform A	Metabolic pathways - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme01100/image
Dmel_CG8846	Thor; thor, isoform B	RNA transport - Drosophila melanogaster (fruit fly)	http://rest.kegg.jp/get/dme03013/image
